Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CHL1,Neural cell adhesion molecule L1-like protein,Chapter II Neoplasms,Benign neoplasm: Ascending colon,23230,443,0.52 [0.38-0.70],1.5203204555824078e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter II Neoplasms,Benign neoplasm: Descending colon,23227,254,0.43 [0.29-0.65],3.8967941801912094e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23027,293,1.72 [1.25-2.35],0.0007828301483275
CHL1,Neural cell adhesion molecule L1-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19775,4621,0.82 [0.75-0.90],1.8487614234709737e-05
CHL1,Neural cell adhesion molecule L1-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,23088,1914,0.77 [0.67-0.88],0.0001705554959263
CHL1,Neural cell adhesion molecule L1-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",23086,1912,0.77 [0.67-0.88],0.0001993130052671
CHL1,Neural cell adhesion molecule L1-like protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22428,2141,0.65 [0.57-0.74],1.4781586102139055e-10
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,Angina pectoris,20095,1578,0.74 [0.63-0.86],9.344268811701078e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,11770,2854,0.79 [0.70-0.89],5.073296830999774e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,AV-block,17687,681,0.66 [0.52-0.84],0.0007733856290921
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18673,8958,0.88 [0.82-0.93],3.825949830088252e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,Hypertension,19921,7970,0.84 [0.78-0.89],1.7666441576188437e-07
CHL1,Neural cell adhesion molecule L1-like protein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19940,7989,0.83 [0.78-0.89],1.1079171312543329e-07
CHL1,Neural cell adhesion molecule L1-like protein,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,22059,155,0.42 [0.26-0.71],0.0009537629453178
CHL1,Neural cell adhesion molecule L1-like protein,Chapter X Diseases of the respiratory system,All influenza,20569,156,2.22 [1.48-3.34],0.0001160089256991
CHL1,Neural cell adhesion molecule L1-like protein,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),20566,153,2.08 [1.37-3.15],0.0005949857065632
CHL1,Neural cell adhesion molecule L1-like protein,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,21958,459,1.56 [1.21-2.02],0.0007076812051954
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,18493,3806,0.82 [0.74-0.91],7.873084745302944e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,16073,1386,0.69 [0.59-0.82],1.5516777456079843e-05
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XI Diseases of the digestive system,Other diseases of intestine,16639,1952,0.78 [0.68-0.90],0.000514380104695
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XI Diseases of the digestive system,Other diseases of intestines,20935,6248,0.88 [0.81-0.95],0.0008104082056996
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,19297,147,2.20 [1.45-3.35],0.0002326944554772
CHL1,Neural cell adhesion molecule L1-like protein,Chapter XIV Diseases of the genitourinary system,Dialysis,19572,98,2.38 [1.45-3.92],0.0006383903152237
