Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PDCD6,Programmed cell death protein 6,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21487,505,1.26 [1.10-1.44],0.0009729591724987
PDCD6,Programmed cell death protein 6,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22886,1671,1.13 [1.05-1.21],0.0007803315318546
PDCD6,Programmed cell death protein 6,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,21873,456,1.28 [1.11-1.49],0.0007248322149066
PDCD6,Programmed cell death protein 6,Chapter X Diseases of the respiratory system,Interstitial lung disease,21918,501,1.29 [1.12-1.48],0.0003327890530834
PDCD6,Programmed cell death protein 6,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23056,600,1.34 [1.17-1.52],1.3113263384666344e-05
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23041,131,2.21 [1.58-3.09],4.022277096839767e-06
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,20005,2569,1.11 [1.05-1.17],0.0001892686524438
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,Diseases of liver,23058,929,1.25 [1.13-1.38],1.584016395079882e-05
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",20592,4603,1.07 [1.03-1.11],0.0007208766911857
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22837,1529,1.15 [1.07-1.23],0.0002224449965855
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,22282,153,2.04 [1.50-2.77],4.725279688859709e-06
PDCD6,Programmed cell death protein 6,Chapter XI Diseases of the digestive system,Other diseases of liver,22900,771,1.21 [1.09-1.34],0.0005378513392871
PDCD6,Programmed cell death protein 6,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,19012,5055,1.07 [1.03-1.11],0.0007914120452813
