Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CA1,Carbonic anhydrase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21936,3449,0.91 [0.86-0.95],0.0001572515014956
CA1,Carbonic anhydrase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22185,1931,0.88 [0.82-0.94],0.0002070005260119
CA1,Carbonic anhydrase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22184,1930,0.88 [0.83-0.94],0.000223063525976
CA1,Carbonic anhydrase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22333,1419,0.81 [0.75-0.88],1.3648416822126281e-07
CA1,Carbonic anhydrase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,22073,74,1.96 [1.41-2.73],6.725294920294297e-05
CA1,Carbonic anhydrase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,19849,83,0.54 [0.38-0.76],0.0003750218100351
CA1,Carbonic anhydrase 1,Chapter XI Diseases of the digestive system,Oesophagitis,16355,695,0.81 [0.72-0.90],0.0001468965733115
CA1,Carbonic anhydrase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Adhesive capsulitis of shoulder,18917,81,0.54 [0.39-0.75],0.0001949641857958
CA1,Carbonic anhydrase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,18628,4961,0.92 [0.88-0.96],5.563267190502192e-05
CA1,Carbonic anhydrase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,16754,3087,0.89 [0.85-0.94],3.0444199026661625e-05
