Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OTUD7B,OTU domain-containing protein 7B,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19345,3527,1.09 [1.04-1.15],0.0006293352076794
OTUD7B,OTU domain-containing protein 7B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,18692,61,1.93 [1.33-2.79],0.0004890235959993
OTUD7B,OTU domain-containing protein 7B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19815,1184,1.28 [1.17-1.40],2.9654095149359777e-08
OTUD7B,OTU domain-containing protein 7B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19908,236,0.62 [0.50-0.77],1.2068580041418022e-05
OTUD7B,OTU domain-containing protein 7B,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,19147,2735,1.11 [1.05-1.18],0.0004920188187346
OTUD7B,OTU domain-containing protein 7B,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18255,5240,1.08 [1.03-1.13],0.0004638966829973
OTUD7B,OTU domain-containing protein 7B,Chapter X Diseases of the respiratory system,Other diseases of pleura,19868,2292,1.12 [1.05-1.20],0.0004290627897956
OTUD7B,OTU domain-containing protein 7B,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,20003,1474,1.15 [1.06-1.25],0.000581290750554
OTUD7B,OTU domain-containing protein 7B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,12856,657,1.31 [1.16-1.47],1.1567062579317834e-05
OTUD7B,OTU domain-containing protein 7B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",20033,651,1.29 [1.15-1.46],2.7106109653433443e-05
OTUD7B,OTU domain-containing protein 7B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,14895,2696,1.11 [1.05-1.18],0.0005115395326919
OTUD7B,OTU domain-containing protein 7B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,20098,57,1.93 [1.32-2.82],0.0006462080947989
OTUD7B,OTU domain-containing protein 7B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14889,2690,1.15 [1.08-1.22],4.653143421229443e-06
OTUD7B,OTU domain-containing protein 7B,Chapter XIV Diseases of the genitourinary system,Dialysis,17218,71,2.12 [1.50-2.99],1.7954547763442726e-05
