Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SKAP1,Src kinase-associated phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,15813,889,0.85 [0.79-0.93],0.0001909601211928
SKAP1,Src kinase-associated phosphoprotein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22104,2129,1.19 [1.13-1.25],1.984967825545752e-11
SKAP1,Src kinase-associated phosphoprotein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,19814,1556,1.12 [1.05-1.19],0.0002296585288794
SKAP1,Src kinase-associated phosphoprotein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20961,2728,1.09 [1.04-1.14],0.0001463342314909
SKAP1,Src kinase-associated phosphoprotein 1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",22772,92,0.60 [0.46-0.78],0.0001335739022483
SKAP1,Src kinase-associated phosphoprotein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21130,2872,1.08 [1.03-1.13],0.0006678749669998
SKAP1,Src kinase-associated phosphoprotein 1,Chapter V Mental and behavioural disorders,Smoking dependency,22430,1169,1.18 [1.10-1.26],3.570110850594396e-06
SKAP1,Src kinase-associated phosphoprotein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,20282,58,0.51 [0.37-0.72],8.535479316615908e-05
SKAP1,Src kinase-associated phosphoprotein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,22507,2219,0.89 [0.85-0.94],1.092384497969258e-05
SKAP1,Src kinase-associated phosphoprotein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,20793,505,0.80 [0.71-0.89],5.871715463317947e-05
SKAP1,Src kinase-associated phosphoprotein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,22926,63,1.62 [1.23-2.13],0.0005658779763307
SKAP1,Src kinase-associated phosphoprotein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,13877,64,1.61 [1.22-2.12],0.0006764280154848
