Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,22166,1839,0.81 [0.72-0.90],0.000108840665456
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22164,1837,0.81 [0.73-0.91],0.0002119062887268
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,18478,81,2.28 [1.42-3.65],0.0006125785937212
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,22314,61,0.32 [0.17-0.58],0.0001837581231655
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Seropositive rheumatoid arthritis, wide",22317,64,0.36 [0.20-0.65],0.000662996492292
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,22029,296,0.59 [0.45-0.77],0.0001568755699388
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20963,2237,1.30 [1.18-1.44],9.773889630450464e-08
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Dialysis,18820,94,2.22 [1.47-3.35],0.0001453318137485
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,9846,2059,0.83 [0.75-0.93],0.0006216284492834
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Urolithiasis,22110,377,0.60 [0.47-0.77],5.036523738285939e-05
