Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22842,1764,1.13 [1.05-1.21],0.0007246260564699
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22368,4244,1.11 [1.06-1.16],9.678577619546548e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20294,1306,1.19 [1.10-1.29],1.6418680540347607e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19582,1591,1.18 [1.10-1.27],8.002889606269408e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15057,2755,1.10 [1.04-1.16],0.0007555746579646
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23149,1440,1.17 [1.09-1.26],4.241574746954418e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22968,1259,1.19 [1.10-1.29],2.3316352283545588e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",16630,73,2.88 [2.31-3.60],8.049033183838222e-21
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter II Neoplasms,Lymphoid leukaemia,16631,74,2.74 [2.19-3.43],1.7165389294176913e-18
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22428,2147,1.13 [1.06-1.20],0.0001903276862493
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter IX Diseases of the circulatory system,"Heart failure, strict",22986,1679,1.14 [1.06-1.22],0.0002821934659311
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Bronchiectasis,19522,517,1.31 [1.16-1.48],1.8759373285901306e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",22986,1638,1.15 [1.07-1.24],0.0001329677853383
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,21117,6143,1.09 [1.05-1.13],4.239633726114417e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Emphysema,19443,438,1.32 [1.16-1.51],4.5888507211088016e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,21972,452,1.31 [1.15-1.49],4.581515911794335e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Influenza and pneumonia,23019,2592,1.21 [1.15-1.28],1.2514849848110303e-11
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Interstitial lung disease,22015,495,1.31 [1.15-1.48],2.374451100129309e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,22996,1308,1.20 [1.11-1.30],6.456503698444698e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Other diseases of pleura,22985,2707,1.11 [1.05-1.18],0.0002269513592147
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23159,594,1.28 [1.14-1.43],2.5073054249034293e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,23149,1726,1.13 [1.06-1.22],0.0004455421090134
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",22731,2304,1.24 [1.17-1.31],5.2041054834947e-13
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,22972,1284,1.20 [1.11-1.30],8.813113809366237e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XI Diseases of the digestive system,Cholelithiasis,22078,1059,1.17 [1.07-1.27],0.0006427079513432
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22550,1531,1.14 [1.06-1.23],0.0003598238815086
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,22203,791,1.19 [1.08-1.32],0.0006160310365807
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22515,1103,1.16 [1.07-1.27],0.000667376813589
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,22383,971,1.17 [1.07-1.28],0.0006416615424971
