Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CA4,Carbonic anhydrase 4,27924,233,0.40 [0.24-0.66],0.0003780428418975
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CD8A,T-cell surface glycoprotein CD8 alpha chain,27825,234,1.51 [1.20-1.90],0.0005079533942559
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,27641,230,0.46 [0.30-0.71],0.0004552129023308
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,COL1A1,Collagen alpha-1(I) chain,27924,233,0.36 [0.22-0.60],6.224832699299615e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CRTAM,Cytotoxic and regulatory T-cell molecule,27393,231,1.92 [1.52-2.42],4.508642666466126e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CTHRC1,Collagen triple helix repeat-containing protein 1,24049,203,0.37 [0.22-0.61],8.502496955290998e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,DNER,Delta and Notch-like epidermal growth factor-related receptor,27548,230,0.42 [0.26-0.68],0.0004838206827098
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,GFRA3,GDNF family receptor alpha-3,27307,230,0.45 [0.29-0.69],0.000258871361179
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,GUCA2A,Guanylin,27464,228,0.52 [0.35-0.75],0.0005885906133109
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,HEG1,Protein HEG homolog 1,23544,196,0.31 [0.18-0.54],3.320005262977528e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,24049,203,0.35 [0.21-0.58],5.057313925225548e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,KLRD1,Natural killer cells antigen CD94,27876,233,1.56 [1.21-2.01],0.0005164611286256
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,MZB1,Marginal zone B- and B1-cell-specific protein,27689,230,1.55 [1.22-1.97],0.0002975832911431
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PAEP,Glycodelin,27393,231,1.14 [1.06-1.22],0.0001892104349118
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PDGFRB,Platelet-derived growth factor receptor beta,27924,233,0.57 [0.41-0.78],0.0005946174940922
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PRL,Prolactin,27825,234,0.74 [0.63-0.86],0.0001035627713264
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,24050,206,0.44 [0.29-0.67],0.0001663846647877
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,SORBS1,Sorbin and SH3 domain-containing protein 1,24011,205,1.57 [1.24-1.99],0.0001820582928843
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,23602,201,1.58 [1.22-2.05],0.0005632452256843
