Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,38196,298,1.35 [1.14-1.60],0.0006780388114198
Chapter XI Diseases of the digestive system,Gastric ulcer,ACTA2,"Actin, aortic smooth muscle",38196,298,1.40 [1.16-1.69],0.0004091448860669
Chapter XI Diseases of the digestive system,Gastric ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,38542,303,2.26 [1.59-3.20],4.70771090158771e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,ADA2,Adenosine deaminase 2,38656,307,1.70 [1.37-2.12],1.7679869784884126e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,32916,249,1.55 [1.20-2.01],0.0008678733560765
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,33734,256,1.83 [1.28-2.63],0.0009503452433143
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,39003,308,0.63 [0.50-0.78],2.5446964927824868e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,38855,306,0.52 [0.37-0.72],0.0001042422902262
Chapter XI Diseases of the digestive system,Gastric ulcer,ADM,Pro-adrenomedullin,39225,311,2.62 [1.79-3.84],7.224514715293593e-07
Chapter XI Diseases of the digestive system,Gastric ulcer,AGR2,Anterior gradient protein 2 homolog,37673,293,1.28 [1.16-1.41],1.5269587937159708e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,AGRN,Agrin,39039,309,2.07 [1.62-2.65],8.086170790277091e-09
Chapter XI Diseases of the digestive system,Gastric ulcer,AGXT,Serine--pyruvate aminotransferase,38855,306,1.24 [1.09-1.40],0.0007328605022816
Chapter XI Diseases of the digestive system,Gastric ulcer,ALPP,"Alkaline phosphatase, placental type",38748,308,1.18 [1.08-1.29],0.0001863007348056
Chapter XI Diseases of the digestive system,Gastric ulcer,AMBP,Protein AMBP,39164,310,2.58 [1.60-4.16],9.344190192252578e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,AMOT,Angiomotin,33143,254,1.63 [1.23-2.17],0.0006612526012519
Chapter XI Diseases of the digestive system,Gastric ulcer,ANG,Angiogenin,38779,308,1.61 [1.22-2.13],0.0007132394954327
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPT2,Angiopoietin-2,39225,311,1.58 [1.24-2.02],0.0002626266249113
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPTL4,Angiopoietin-related protein 4,38978,309,1.54 [1.23-1.92],0.0001558116836947
Chapter XI Diseases of the digestive system,Gastric ulcer,ANXA10,Annexin A10,37990,297,1.52 [1.38-1.68],9.495138583692872e-17
Chapter XI Diseases of the digestive system,Gastric ulcer,APOA2,Apolipoprotein A-II,33901,255,1.72 [1.36-2.17],5.319911607612122e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,AREG,Amphiregulin,38748,308,1.84 [1.53-2.21],6.527957678017002e-11
Chapter XI Diseases of the digestive system,Gastric ulcer,ASGR1,Asialoglycoprotein receptor 1,38609,303,2.73 [2.05-3.63],5.880874850494806e-12
Chapter XI Diseases of the digestive system,Gastric ulcer,ASGR2,Asialoglycoprotein receptor 2,33901,255,2.15 [1.42-3.26],0.0002979997896166
Chapter XI Diseases of the digestive system,Gastric ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,33734,256,1.61 [1.29-2.02],3.0210074571506705e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,B2M,Beta-2-microglobulin,33917,257,1.49 [1.22-1.82],0.0001159189168843
Chapter XI Diseases of the digestive system,Gastric ulcer,B4GALT1,"Beta-1,4-galactosyltransferase 1",39039,309,2.05 [1.46-2.90],4.165357838005824e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,BMPER,BMP-binding endothelial regulator protein,33143,254,2.36 [1.47-3.79],0.0004040148550608
Chapter XI Diseases of the digestive system,Gastric ulcer,BSG,Basigin,39242,310,3.02 [1.90-4.81],2.905682444040548e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,BST2,Bone marrow stromal antigen 2,39228,308,1.34 [1.13-1.59],0.0007183369600696
Chapter XI Diseases of the digestive system,Gastric ulcer,BTN2A1,Butyrophilin subfamily 2 member A1,39039,309,2.38 [1.70-3.33],3.772658951055261e-07
Chapter XI Diseases of the digestive system,Gastric ulcer,C1QA,Complement C1q subcomponent subunit A,39108,309,2.77 [1.83-4.19],1.4181302918942922e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,C7,Complement component C7,33087,251,1.88 [1.30-2.72],0.0007827715534378
Chapter XI Diseases of the digestive system,Gastric ulcer,CA12,Carbonic anhydrase 12,38748,308,1.90 [1.45-2.48],2.605329104308516e-06
