Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,C4BPB,C4b-binding protein beta chain,51553,135,1.85 [1.29-2.64],0.0007462322703296
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD164,Sialomucin core protein 24,51409,136,1.79 [1.42-2.24],5.383855831413227e-07
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD3D,T-cell surface glycoprotein CD3 delta chain,43234,116,1.68 [1.25-2.25],0.0005266679713727
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CHGA,Chromogranin-A,44676,116,1.66 [1.45-1.89],3.7784231655623466e-14
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CPXM2,Inactive carboxypeptidase-like protein X2,44672,117,2.40 [1.48-3.92],0.0004267367718198
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,FGF12,Fibroblast growth factor 12,43383,113,1.46 [1.21-1.77],0.0001060933048609
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,GAST,Gastrin,44564,114,1.39 [1.26-1.54],8.242524323072167e-11
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,LIPF,Gastric triacylglycerol lipase,43489,113,1.62 [1.26-2.08],0.0001340741058466
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,PGA4,Pepsin A-4,44710,118,1.66 [1.33-2.07],5.888690624842126e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SCG3,Secretogranin-3,51448,137,2.12 [1.36-3.29],0.0008212073886404
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SCT,Secretin,43452,115,0.41 [0.27-0.62],1.9422069844217224e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,TSPAN8,Tetraspanin-8,44480,115,1.33 [1.13-1.58],0.0008316160008551
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,VSIG2,V-set and immunoglobulin domain-containing protein 2,44463,115,2.06 [1.68-2.53],4.423457766221488e-12
