Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29166.Frequency of confiding in someone close,SCG2,Secretogranin-2,34048,-0.203874848889981,0.0552818935594908,-0.312227360266583,-0.0955223375133792,0.000227349378667964
Mental health,X29166.Frequency of confiding in someone close,ANGPTL7,Angiopoietin-related protein 7,34091,-0.175078572886945,0.0476785715663824,-0.268528573157055,-0.0816285726168357,0.00024190515568603
Mental health,X29166.Frequency of confiding in someone close,SCARB2,Lysosome membrane protein 2,33760,-0.222056662062831,0.064074733779136,-0.347643140269937,-0.0964701838557241,0.000531459509807905
Mental health,X29166.Frequency of confiding in someone close,VEGFD,Vascular endothelial growth factor D,34097,-0.174551040334203,0.0505445984831483,-0.273618453361174,-0.0754836273072326,0.000555933126846825
Mental health,X29166.Frequency of confiding in someone close,CTSS,Cathepsin S,31967,-0.301267930564071,0.0874586201977251,-0.472686826151612,-0.129849034976529,0.000574837471559808
Mental health,X29166.Frequency of confiding in someone close,FAM3B,Protein FAM3B,33974,-0.164350915426361,0.0483318511230512,-0.259081343627542,-0.0696204872251811,0.00067547043430786
Mental health,X29166.Frequency of confiding in someone close,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1,32556,-0.226807274715916,0.0669361358854295,-0.358002101051358,-0.0956124483804744,0.000706333986782967
Mental health,X29166.Frequency of confiding in someone close,THY1,Thy-1 membrane glycoprotein,34106,-0.219968144664817,0.0652778497565468,-0.347912730187649,-0.0920235591419854,0.000755391605717282
Mental health,X29166.Frequency of confiding in someone close,CKAP4,Cytoskeleton-associated protein 4,34069,-0.224194340736656,0.0678785600968489,-0.357236318526479,-0.0911523629468318,0.000960487986646761
Mental health,X29166.Frequency of confiding in someone close,SPARCL1,SPARC-like protein 1,34010,-0.206834014327901,0.0628064142488732,-0.329934586255692,-0.0837334424001097,0.000994143954541351
Mental health,X29166.Frequency of confiding in someone close,NEO1,Neogenin,32589,-0.293403281533525,0.0894044298794085,-0.468635964097165,-0.118170598969884,0.001035987328211
Mental health,X29166.Frequency of confiding in someone close,YAP1,Transcriptional coactivator YAP1,32586,-0.255102521982674,0.0786678884161674,-0.409291583278362,-0.100913460686986,0.00118847885384016
Mental health,X29166.Frequency of confiding in someone close,PCSK9,Proprotein convertase subtilisin/kexin type 9,34129,-0.141341110771145,0.0438477370821508,-0.22728267545216,-0.0553995460901291,0.00127075227094016
Mental health,X29166.Frequency of confiding in someone close,FSHB,Follitropin subunit beta,32386,-0.0910551222597758,0.0286260248942973,-0.147162131052598,-0.0349481134669532,0.00147408801606112
