Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20127.Neuroticism score,GAST,Gastrin,43414,0.0929222615038105,0.00955429826969162,0.0741958368952149,0.111648686112406,2.64183761794947e-22
Mental health,X20127.Neuroticism score,CHGA,Chromogranin-A,43456,0.1158147198697,0.0138234113790745,0.0887208335667144,0.142908606172687,5.74609699607546e-17
Mental health,X20127.Neuroticism score,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,42963,0.161995646879967,0.0204567791885,0.121900359670507,0.202090934089427,2.53048159382851e-15
Mental health,X20127.Neuroticism score,VSIG2,V-set and immunoglobulin domain-containing protein 2,43354,0.152501639937095,0.0215725699941738,0.110219402748514,0.194783877125676,1.61222767579986e-12
Mental health,X20127.Neuroticism score,LGALS4,Galectin-4,46271,0.128663440310344,0.0201406541883124,0.0891877581012522,0.168139122519437,1.71188624679961e-10
Mental health,X20127.Neuroticism score,FGFR2,Fibroblast growth factor receptor 2,46336,0.315770512326336,0.049620343826682,0.218514638426039,0.413026386226632,2.00816033866835e-10
Mental health,X20127.Neuroticism score,SCGN,Secretagogin,45827,0.153383756075421,0.0246712978843159,0.105028012222162,0.201739499928681,5.15831342577863e-10
Mental health,X20127.Neuroticism score,ASGR1,Asialoglycoprotein receptor 1,46110,0.227875275536037,0.0371594125147375,0.155042827007152,0.300707724064923,8.80789049790026e-10
Mental health,X20127.Neuroticism score,AGR2,Anterior gradient protein 2 homolog,45540,0.0645506959646663,0.0106373293345539,0.0437015304689406,0.085399861460392,1.31463649074526e-09
Mental health,X20127.Neuroticism score,AMBP,Protein AMBP,46412,0.307670869755426,0.0536406998893836,0.202535097972234,0.412806641538618,9.83442718860436e-09
Mental health,X20127.Neuroticism score,CPM,Carboxypeptidase M,46350,0.176858721609003,0.0308352313102274,0.116421668240957,0.237295774977049,9.84449345105849e-09
Mental health,X20127.Neuroticism score,LGALS3,Galectin-3,46342,0.201227684315857,0.0358523337120537,0.130957110240232,0.271498258391482,2.01629398527256e-08
Mental health,X20127.Neuroticism score,FSHB,Follitropin subunit beta,42963,0.0992581862129506,0.017879156187275,0.0642150400858916,0.13430133234001,2.86931164861416e-08
Mental health,X20127.Neuroticism score,POF1B,Protein POF1B,42940,0.146531655132457,0.0266128674762195,0.0943704348790668,0.198692875385847,3.7187189515453e-08
Mental health,X20127.Neuroticism score,CXADR,Coxsackievirus and adenovirus receptor,46223,0.110171060085167,0.0201960521745566,0.0705867978230361,0.149755322347298,4.9484537429979e-08
Mental health,X20127.Neuroticism score,OCLN,Occludin,43425,0.148686959612684,0.0282055968901368,0.0934039897080158,0.203969929517352,1.36764835388742e-07
Mental health,X20127.Neuroticism score,GPD1,Glycerol-3-phosphate dehydrogenase,43354,0.12515386860761,0.0239443141071236,0.078223012957648,0.172084724257573,1.74235397511242e-07
Mental health,X20127.Neuroticism score,ANGPTL7,Angiopoietin-related protein 7,46444,0.151150167246707,0.0289238329134997,0.0944594547362473,0.207840879757166,1.74986600141797e-07
Mental health,X20127.Neuroticism score,ANXA10,Annexin A10,45718,0.0691599697795084,0.0132443897132421,0.043200965941554,0.0951189736174628,1.78830013925756e-07
Mental health,X20127.Neuroticism score,FOLR1,Folate receptor alpha,46221,0.198413735692021,0.0380836724353679,0.1237697377187,0.273057733665342,1.9062105725359e-07
Mental health,X20127.Neuroticism score,ACE2,Angiotensin-converting enzyme 2,45869,0.116125796910313,0.0224414004694917,0.0721406519901095,0.160110941830517,2.30431754041741e-07
Mental health,X20127.Neuroticism score,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",46336,0.156666649274054,0.0305288100532036,0.0968301815697744,0.216503116978333,2.89493315519077e-07
Mental health,X20127.Neuroticism score,F7,Coagulation factor VII,46320,0.18230328901757,0.0357417740451137,0.112249411889148,0.252357166145993,3.41468390945829e-07
Mental health,X20127.Neuroticism score,KRT18,"Keratin, type I cytoskeletal 18",46176,0.0682552549341609,0.0138377698700325,0.0411332259888972,0.0953772838794246,8.17698692658082e-07
Mental health,X20127.Neuroticism score,TGFBR2,TGF-beta receptor type-2,46336,0.168431036037571,0.0343430263592995,0.101118704373344,0.235743367701798,9.43983074412586e-07
Mental health,X20127.Neuroticism score,NCS1,Neuronal calcium sensor 1,46444,0.180817752799392,0.0369155315229878,0.108463311014336,0.253172194584448,9.74312118648973e-07
Mental health,X20127.Neuroticism score,CD99L2,CD99 antigen-like protein 2,46265,0.220353790881119,0.0452136339256131,0.131735068386917,0.30897251337532,1.10344848026622e-06
