Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20727.Liking for spicy foods,PTGR1,Prostaglandin reductase 1,33439,0.364479689702054,0.0235543158474652,0.318313230641022,0.410646148763085,2.52758260310993e-53
Diet and food preferences,X20727.Liking for spicy foods,C4BPB,C4b-binding protein beta chain,35059,-0.353999102213658,0.0381688444221085,-0.428810037280991,-0.279188167146326,2.13027370211968e-20
Diet and food preferences,X20727.Liking for spicy foods,CSF1,Macrophage colony-stimulating factor 1,35087,-0.544867890201555,0.0602978481893972,-0.663051672652774,-0.426684107750337,1.90205095245113e-19
Diet and food preferences,X20727.Liking for spicy foods,GFRA1,GDNF family receptor alpha-1,35096,-0.483022379979974,0.0594731701564155,-0.599589793486548,-0.366454966473399,5.10616953160543e-16
Diet and food preferences,X20727.Liking for spicy foods,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,35125,-0.350346479224001,0.0433512236719527,-0.435314877621028,-0.265378080826974,7.08414032670391e-16
Diet and food preferences,X20727.Liking for spicy foods,DSC2,Desmocollin-2,34911,-0.395494341337569,0.0495038042546322,-0.492521797676648,-0.298466884998491,1.50150328544479e-15
Diet and food preferences,X20727.Liking for spicy foods,CD79B,B-cell antigen receptor complex-associated protein beta chain,35140,-0.277159441322542,0.0362684658107092,-0.348245634311532,-0.206073248333552,2.3241673760571e-14
Diet and food preferences,X20727.Liking for spicy foods,RETN,Resistin,34995,-0.294641632550286,0.0387093031435404,-0.370511866711625,-0.218771398388946,2.93774357439353e-14
Diet and food preferences,X20727.Liking for spicy foods,ADA2,Adenosine deaminase 2,34960,-0.2857106957157,0.0384480153718298,-0.361068805844486,-0.210352585586913,1.16089558491847e-13
Diet and food preferences,X20727.Liking for spicy foods,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,33439,-0.191488739915593,0.0257926823811598,-0.242042397382666,-0.14093508244852,1.23859453692561e-13
Diet and food preferences,X20727.Liking for spicy foods,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,35037,-0.335727781026677,0.0455761446188204,-0.425057024479565,-0.246398537573789,1.88500056694141e-13
Diet and food preferences,X20727.Liking for spicy foods,PCDH9,Protocadherin-9,33398,-0.404811181024201,0.0551181224829222,-0.512842701090729,-0.296779660957674,2.24756864354562e-13
Diet and food preferences,X20727.Liking for spicy foods,PTGDS,Prostaglandin-H2 D-isomerase,34943,-0.413455265684052,0.0565075088284498,-0.524209982987814,-0.30270054838029,2.72504856103654e-13
Diet and food preferences,X20727.Liking for spicy foods,IL12B,Interleukin-12 subunit beta,35140,-0.212898605278343,0.0291216451286768,-0.26997702973055,-0.155820180826137,2.84847378305467e-13
Diet and food preferences,X20727.Liking for spicy foods,PDCD1,Programmed cell death protein 1,35100,-0.270020365923579,0.0370705375323095,-0.342678619486905,-0.197362112360252,3.47104138867776e-13
Diet and food preferences,X20727.Liking for spicy foods,ALCAM,CD166 antigen,35173,-0.587671878580533,0.0819448670631654,-0.748283818024338,-0.427059939136729,7.90461405099538e-13
Diet and food preferences,X20727.Liking for spicy foods,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,35082,-0.325357922531471,0.0454798927369152,-0.414498512295824,-0.236217332767117,8.99163716559447e-13
Diet and food preferences,X20727.Liking for spicy foods,CD72,B-cell differentiation antigen CD72,33255,-0.324486263465942,0.0458034505137738,-0.414261026472939,-0.234711500458945,1.50485023784447e-12
Diet and food preferences,X20727.Liking for spicy foods,RELT,Tumor necrosis factor receptor superfamily member 19L,35037,-0.430961472525629,0.060934295611737,-0.550392691924633,-0.311530253126624,1.61716328015751e-12
Diet and food preferences,X20727.Liking for spicy foods,GPC1,Glypican-1,35111,-0.374820973031007,0.0532148229125928,-0.479122025939689,-0.270519920122325,1.98979373816234e-12
Diet and food preferences,X20727.Liking for spicy foods,PTPRS,Receptor-type tyrosine-protein phosphatase S,35173,-0.449729478474031,0.0646981498776881,-0.5765378522343,-0.322921104713763,3.83278973716569e-12
Diet and food preferences,X20727.Liking for spicy foods,SMOC1,SPARC-related modular calcium-binding protein 1,35111,-0.327199250755776,0.0474341769741098,-0.420170237625031,-0.234228263886521,5.57467656141061e-12
Diet and food preferences,X20727.Liking for spicy foods,LCN2,Neutrophil gelatinase-associated lipocalin,34704,-0.299487955589588,0.0437045723067638,-0.385148917310845,-0.213826993868331,7.67149582660152e-12
Diet and food preferences,X20727.Liking for spicy foods,TREML2,Trem-like transcript 2 protein,35037,-0.32364474304571,0.0475100340367338,-0.416764409757708,-0.230525076333712,1.01387478136267e-11
Diet and food preferences,X20727.Liking for spicy foods,WFDC2,WAP four-disulfide core domain protein 2,34448,-0.32892491126369,0.0486007939810871,-0.424182467466621,-0.23366735506076,1.38009149592366e-11
Diet and food preferences,X20727.Liking for spicy foods,IL12A_IL12B,Interleukin-12,34972,-0.139036959798143,0.0206316718260348,-0.179475036577171,-0.0985988830191143,1.67826225421662e-11
Diet and food preferences,X20727.Liking for spicy foods,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,35111,-0.362123970334822,0.0542066926627429,-0.468369087953798,-0.255878852715846,2.50131540579578e-11
Diet and food preferences,X20727.Liking for spicy foods,CHGA,Chromogranin-A,33432,-0.152262920776684,0.022819571960099,-0.196989281818478,-0.10753655973489,2.66421939936196e-11
Diet and food preferences,X20727.Liking for spicy foods,RTN4R,Reticulon-4 receptor,35111,-0.303955741477006,0.0459162256537393,-0.393951543758335,-0.213959939195677,3.77016695460493e-11
Diet and food preferences,X20727.Liking for spicy foods,CDHR5,Cadherin-related family member 5,35036,-0.260763414691588,0.0394367470392222,-0.338059438888464,-0.183467390494713,3.9693109870549e-11
Diet and food preferences,X20727.Liking for spicy foods,NRCAM,Neuronal cell adhesion molecule,35036,-0.373668167791909,0.0570482788913636,-0.485482794418982,-0.261853541164837,6.01958539973442e-11
Diet and food preferences,X20727.Liking for spicy foods,DLL1,Delta-like protein 1,35059,-0.364603279018617,0.0559234548756616,-0.474213250574913,-0.25499330746232,7.36607021751322e-11
Diet and food preferences,X20727.Liking for spicy foods,AGER,Advanced glycosylation end product-specific receptor,35013,-0.255878318692936,0.0392755097315798,-0.332858317766832,-0.178898319619039,7.60226240963684e-11
Diet and food preferences,X20727.Liking for spicy foods,IFNGR1,Interferon gamma receptor 1,35087,-0.513015587935738,0.078919191810974,-0.667697203885247,-0.358333971986229,8.36334164974584e-11
Diet and food preferences,X20727.Liking for spicy foods,EPHA2,Ephrin type-A receptor 2,34631,-0.370218967271011,0.0569910893665288,-0.481921502429408,-0.258516432112615,8.62921584944941e-11
Diet and food preferences,X20727.Liking for spicy foods,CD300E,CMRF35-like molecule 2,35077,-0.262265363020932,0.0405294048068471,-0.341702996442352,-0.182827729599511,1.01654378313921e-10
Diet and food preferences,X20727.Liking for spicy foods,BTN2A1,Butyrophilin subfamily 2 member A1,35087,-0.412497856861551,0.0639033951734949,-0.537748511401601,-0.287247202321501,1.12920594023006e-10
Diet and food preferences,X20727.Liking for spicy foods,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,35055,-0.352386568175928,0.0546801989931006,-0.459559758202405,-0.24521337814945,1.21021418008216e-10
Diet and food preferences,X20727.Liking for spicy foods,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,35063,-0.226043615430812,0.0352695135057868,-0.295171861902154,-0.15691536895947,1.52661644778412e-10
Diet and food preferences,X20727.Liking for spicy foods,NUCB2,Nucleobindin-2,35091,-0.265666965027071,0.0415462941057333,-0.347097701474308,-0.184236228579834,1.67856559134481e-10
Diet and food preferences,X20727.Liking for spicy foods,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,33398,-0.146659933368298,0.0230065620501068,-0.191752794986508,-0.101567071750089,1.92392993979072e-10
Diet and food preferences,X20727.Liking for spicy foods,IL1RL2,Interleukin-1 receptor-like 2,34819,-0.248688044953633,0.0390854064718653,-0.325295441638489,-0.172080648268777,2.06636878440377e-10
Diet and food preferences,X20727.Liking for spicy foods,FCER2,Low affinity immunoglobulin epsilon Fc receptor,35037,-0.20808390533664,0.0327993734137822,-0.272370677227653,-0.143797133445627,2.32812901614502e-10
Diet and food preferences,X20727.Liking for spicy foods,SERPINA6,Corticosteroid-binding globulin,33469,0.627104147607403,0.0990025672201671,0.433059115855876,0.821149179358931,2.49958416956507e-10
Diet and food preferences,X20727.Liking for spicy foods,INHBC,Inhibin beta C chain,35037,-0.228362710603069,0.0362700210653621,-0.299451951891179,-0.157273469314959,3.17165714384968e-10
Diet and food preferences,X20727.Liking for spicy foods,CHRDL1,Chordin-like protein 1,35068,-0.331120743544241,0.0527802628259781,-0.434570058683158,-0.227671428405324,3.66618132565446e-10
Diet and food preferences,X20727.Liking for spicy foods,BGLAP,Osteocalcin,33432,-0.12898518782549,0.0206128450058959,-0.169386364037046,-0.088584011613934,4.09065184512469e-10
Diet and food preferences,X20727.Liking for spicy foods,IL18R1,Interleukin-18 receptor 1,35140,-0.298624685978699,0.0478102284840544,-0.392332733807446,-0.204916638149953,4.3700495268008e-10
Diet and food preferences,X20727.Liking for spicy foods,FOLR1,Folate receptor alpha,35005,-0.353338162083892,0.0575387423252593,-0.466114097041401,-0.240562227126384,8.50262136643971e-10
Diet and food preferences,X20727.Liking for spicy foods,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,35046,-0.321836897969897,0.0524492907058027,-0.42463750775327,-0.219036288186524,8.75689484710008e-10
Diet and food preferences,X20727.Liking for spicy foods,MAMDC4,Apical endosomal glycoprotein,33394,0.206431204321765,0.0337825962384969,0.140217315694311,0.272645092949219,1.03422544302625e-09
Diet and food preferences,X20727.Liking for spicy foods,SORCS2,VPS10 domain-containing receptor SorCS2,34781,-0.28098040542216,0.0462843913854849,-0.37169781253771,-0.19026299830661,1.31804657690068e-09
Diet and food preferences,X20727.Liking for spicy foods,EPHA1,Ephrin type-A receptor 1,35072,-0.278454200712308,0.0459458750554271,-0.368508115820945,-0.18840028560367,1.40325401889239e-09
Diet and food preferences,X20727.Liking for spicy foods,SPON1,Spondin-1,35055,-0.294124175188627,0.0489433717662925,-0.39005318385056,-0.198195166526693,1.92247271259806e-09
Diet and food preferences,X20727.Liking for spicy foods,LILRA2,Leukocyte immunoglobulin-like receptor subfamily A member 2,35037,-0.256726166424883,0.0427383611687713,-0.340493354315675,-0.172958978534091,1.95298484108665e-09
Diet and food preferences,X20727.Liking for spicy foods,LAMP3,Lysosome-associated membrane glycoprotein 3,35125,-0.187857360890046,0.0312883635393829,-0.249182553427237,-0.126532168352856,1.98708350843233e-09
Diet and food preferences,X20727.Liking for spicy foods,DPT,Dermatopontin,35173,-0.347159362893735,0.0581845327115506,-0.461201047008374,-0.233117678779096,2.50031119274348e-09
Diet and food preferences,X20727.Liking for spicy foods,MIA,Melanoma-derived growth regulatory protein,35059,-0.251843019343951,0.042419398487681,-0.334985040379806,-0.168700998308097,2.99430435157144e-09
Diet and food preferences,X20727.Liking for spicy foods,CD5,T-cell surface glycoprotein CD5,35097,-0.283612978596018,0.0478176374577042,-0.377335548013118,-0.189890409178918,3.1020873708899e-09
Diet and food preferences,X20727.Liking for spicy foods,RNASET2,Ribonuclease T2,35122,-0.352711283761755,0.0595429121108202,-0.469415391498963,-0.236007176024548,3.2460638965919e-09
Diet and food preferences,X20727.Liking for spicy foods,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,35126,-0.334050229040168,0.0565030152145882,-0.444796138860761,-0.223304319219575,3.48173705038045e-09
Diet and food preferences,X20727.Liking for spicy foods,ESM1,Endothelial cell-specific molecule 1,35033,-0.271719843721476,0.0461269474411046,-0.362128660706041,-0.181311026736911,3.96295788619398e-09
Diet and food preferences,X20727.Liking for spicy foods,FGFR2,Fibroblast growth factor receptor 2,35059,-0.452038909157597,0.076876098079309,-0.602716061393042,-0.301361756922151,4.2240722018417e-09
Diet and food preferences,X20727.Liking for spicy foods,LTBR,Tumor necrosis factor receptor superfamily member 3,34982,-0.354816552543904,0.0604557784509472,-0.473309878307761,-0.236323226780048,4.51597823777786e-09
