Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical activities,X22037.MET minutes per week for walking,ITGAV,Integrin alpha-V,44993,0.0245378692337603,0.00129875483654228,0.0219923097541374,0.0270834287133832,6.04116275140898e-79
Physical activities,X22037.MET minutes per week for walking,ITGAM,Integrin alpha-M,44823,0.0464730031071842,0.00252296794599578,0.0415279859330325,0.051418020281336,3.70460685415544e-75
Physical activities,X22037.MET minutes per week for walking,ITGA11,Integrin alpha-11,44784,0.0395936551403962,0.00274394723366209,0.0342155185624185,0.0449717917183739,5.7641441914978e-47
Physical activities,X22037.MET minutes per week for walking,ITGB2,Integrin beta-2,44672,0.0319023881198601,0.00228763265584875,0.0274186281143966,0.0363861481253237,5.3516077355936e-44
Physical activities,X22037.MET minutes per week for walking,MXRA8,Matrix remodeling-associated protein 8,41809,0.0337331557206419,0.00243280109411734,0.0289648655761719,0.0385014458651119,1.73709259032709e-43
Physical activities,X22037.MET minutes per week for walking,MYOM3,Myomesin-3,41809,0.0971776518316209,0.00719444618914886,0.0830765373008891,0.111278766362353,2.29126979379474e-41
Physical activities,X22037.MET minutes per week for walking,COMP,Cartilage oligomeric matrix protein,44577,0.0333266938153936,0.00271786761997787,0.027999673280237,0.0386537143505503,1.92125274338704e-34
Physical activities,X22037.MET minutes per week for walking,LEP,Leptin,44808,-0.0593875219132175,0.00515508917971466,-0.0694914967054583,-0.0492835471209768,1.29911095855119e-30
Physical activities,X22037.MET minutes per week for walking,CLEC4M,C-type lectin domain family 4 member M,42133,0.0442978901415003,0.00387879838626326,0.0366954453044243,0.0519003349785763,4.21107522049782e-30
Physical activities,X22037.MET minutes per week for walking,FAP,Prolyl endopeptidase FAP,45060,0.0237296307389312,0.00215062209831838,0.0195144114262272,0.0279448500516352,3.14792371122878e-28
Physical activities,X22037.MET minutes per week for walking,ADGRG2,Adhesion G-protein coupled receptor G2,44808,0.0235928467582397,0.00216126361293158,0.0193567700768938,0.0278289234395857,1.15043495342733e-27
Physical activities,X22037.MET minutes per week for walking,CD248,Endosialin,42174,0.0343495117758186,0.0031705276015325,0.0281352776768149,0.0405637458748223,2.89192459828705e-27
Physical activities,X22037.MET minutes per week for walking,MYL3,Myosin light chain 3,41700,0.0588261784373559,0.00545027732707998,0.0481436348762791,0.0695087219984327,4.52122475455051e-27
Physical activities,X22037.MET minutes per week for walking,CLEC4A,C-type lectin domain family 4 member A,44784,0.0297928344710617,0.00278055375408192,0.0243429491130611,0.0352427198290622,1.02326648071834e-26
Physical activities,X22037.MET minutes per week for walking,CD209,CD209 antigen,44866,0.0333609491865776,0.00313801604907374,0.0272104377303931,0.0395114606427621,2.49958542263022e-26
Physical activities,X22037.MET minutes per week for walking,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,44894,0.0372779781252398,0.00361303270091067,0.0301964340314549,0.0443595222190247,6.75057523879518e-25
Physical activities,X22037.MET minutes per week for walking,CRTAC1,Cartilage acidic protein 1,45060,0.0240607434455809,0.00235811346992185,0.0194388410445341,0.0286826458466277,2.18835632327626e-24
Physical activities,X22037.MET minutes per week for walking,IGSF21,Immunoglobulin superfamily member 21,41700,0.0319472268071533,0.00318438065677402,0.0257058407198762,0.0381886128944304,1.27379552421248e-23
Physical activities,X22037.MET minutes per week for walking,CLEC10A,C-type lectin domain family 10 member A,44678,0.0258130573942816,0.00287813719565822,0.0201719084907915,0.0314542062977717,3.25681958712743e-19
Physical activities,X22037.MET minutes per week for walking,ITGA2,Integrin alpha-2,41809,0.0235762087472704,0.00267735517211572,0.0183285926099236,0.0288238248846172,1.41975168823729e-18
Physical activities,X22037.MET minutes per week for walking,PGF,Placenta growth factor,45023,-0.017086534433274,0.00197267686343795,-0.0209529810856123,-0.0132200877809356,4.98949130321436e-18
Physical activities,X22037.MET minutes per week for walking,MYBPC1,"Myosin-binding protein C, slow-type",42175,0.0411416417157558,0.00505658067430211,0.0312307435941237,0.0510525398373879,4.3441844237266e-16
Physical activities,X22037.MET minutes per week for walking,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,41700,0.0235170740879211,0.00295467994410131,0.0177259013974826,0.0293082467783597,1.83741170098588e-15
Physical activities,X22037.MET minutes per week for walking,ITGB5,Integrin beta-5,44894,0.0232782881120702,0.00298325243411092,0.0174311133412128,0.0291254628829276,6.33493342382243e-15
Physical activities,X22037.MET minutes per week for walking,CHRDL1,Chordin-like protein 1,44888,-0.0182406460436065,0.00241258763054616,-0.0229693177994769,-0.013511974287736,4.1807715351357e-14
Physical activities,X22037.MET minutes per week for walking,IGFBP6,Insulin-like growth factor-binding protein 6,44702,-0.0168964583945081,0.00225208648371625,-0.0213105479025919,-0.0124823688864242,6.51550491807791e-14
Physical activities,X22037.MET minutes per week for walking,CD34,Hematopoietic progenitor cell antigen CD34,44938,0.0144425947475402,0.00192584198603704,0.0106679444549076,0.0182172450401728,6.67366967198915e-14
Physical activities,X22037.MET minutes per week for walking,PTGDS,Prostaglandin-H2 D-isomerase,44635,-0.016498356452511,0.00228970353012174,-0.0209861753715496,-0.0120105375334724,5.98871889966933e-13
Physical activities,X22037.MET minutes per week for walking,HPGDS,Hematopoietic prostaglandin D synthase,44354,0.0214692097096516,0.00302304009087847,0.0155440511315298,0.0273943682877734,1.27237672472155e-12
Physical activities,X22037.MET minutes per week for walking,GPC1,Glypican-1,44993,0.0163052046364335,0.00235412480855883,0.0116911200116582,0.0209192892612088,4.44982234323777e-12
Physical activities,X22037.MET minutes per week for walking,CLEC3B,Tetranectin,41768,0.0116635214909254,0.00170991076172302,0.00831209639794829,0.0150149465839025,9.33144565792361e-12
Physical activities,X22037.MET minutes per week for walking,ITGB1,Integrin beta-1,44772,0.011901879239562,0.00175038228111876,0.00847112996856924,0.0153326285105548,1.0783134227123e-11
Physical activities,X22037.MET minutes per week for walking,DNER,Delta and Notch-like epidermal growth factor-related receptor,44796,0.0132797087157464,0.00196610262708227,0.00942614756666519,0.0171332698648277,1.47370601353428e-11
Physical activities,X22037.MET minutes per week for walking,THY1,Thy-1 membrane glycoprotein,45003,-0.0147474165741484,0.0021901459159666,-0.0190401025694429,-0.0104547305788539,1.69966335311512e-11
Physical activities,X22037.MET minutes per week for walking,ADM,Pro-adrenomedullin,44993,-0.0143033416359234,0.00215618136156305,-0.018529457104587,-0.0100772261672599,3.35651465147668e-11
Physical activities,X22037.MET minutes per week for walking,PLAT,Tissue-type plasminogen activator,44992,-0.0260029198367373,0.00396258280534272,-0.033769582135209,-0.0182362575382655,5.43157472974178e-11
