Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20742.Liking for whisky,AGER,Advanced glycosylation end product-specific receptor,35013,-0.328357998701006,0.0420730791795277,-0.41082123389288,-0.245894763509132,6.54076212907446e-15
Diet and food preferences,X20742.Liking for whisky,ALCAM,CD166 antigen,35173,-0.676982013043621,0.0875538125015206,-0.848587485546602,-0.505376540540641,1.15198415965193e-14
Diet and food preferences,X20742.Liking for whisky,C4BPB,C4b-binding protein beta chain,35059,-0.304407185347939,0.0406458501426343,-0.384073051627502,-0.224741319068376,7.47769119904571e-14
Diet and food preferences,X20742.Liking for whisky,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,33398,-0.175097140103184,0.0244357315582248,-0.222991173957305,-0.127203106249063,8.35762835852708e-13
Diet and food preferences,X20742.Liking for whisky,GFRA1,GDNF family receptor alpha-1,35096,-0.437670824888196,0.062971660269744,-0.561095279016894,-0.314246370759498,3.85913722368651e-12
Diet and food preferences,X20742.Liking for whisky,FGFR2,Fibroblast growth factor receptor 2,35059,-0.555931171192345,0.0813760752571206,-0.715428278696301,-0.396434063688389,8.8561509512978e-12
Diet and food preferences,X20742.Liking for whisky,ROBO2,Roundabout homolog 2,35137,-0.483524925998303,0.0720463138889074,-0.624735701220561,-0.342314150776044,2.02668881699368e-11
Diet and food preferences,X20742.Liking for whisky,SPON1,Spondin-1,35055,-0.351371714725448,0.0523643276494911,-0.454005796918451,-0.248737632532445,2.04374170935576e-11
Diet and food preferences,X20742.Liking for whisky,CSF1,Macrophage colony-stimulating factor 1,35087,-0.428112686371516,0.0643841409968642,-0.55430560272537,-0.301919770017662,3.08841373401257e-11
Diet and food preferences,X20742.Liking for whisky,GPC1,Glypican-1,35111,-0.368483202183444,0.0561500632376124,-0.478537326129164,-0.258429078237724,5.53821701742793e-11
Diet and food preferences,X20742.Liking for whisky,PCDH9,Protocadherin-9,33398,-0.377277095789141,0.0586415396498516,-0.49221451350285,-0.262339678075432,1.31001279391521e-10
Diet and food preferences,X20742.Liking for whisky,PTPRS,Receptor-type tyrosine-protein phosphatase S,35173,-0.435960745525053,0.0686435699853051,-0.570502142696251,-0.301419348353855,2.22476746863618e-10
Diet and food preferences,X20742.Liking for whisky,MAMDC4,Apical endosomal glycoprotein,33394,0.221765061259346,0.0356629180764223,0.151865741829558,0.291664380689133,5.24884784670515e-10
Diet and food preferences,X20742.Liking for whisky,VWC2,Brorin,34922,-0.274238148159581,0.0445853139539205,-0.361625363509265,-0.186850932809896,7.98801570164686e-10
Diet and food preferences,X20742.Liking for whisky,OXT,Oxytocin-neurophysin 1,35137,0.0761379861906352,0.0124526773511861,0.0517307385823105,0.10054523379896,1.00445435820645e-09
Diet and food preferences,X20742.Liking for whisky,DLL1,Delta-like protein 1,35059,-0.359549979354173,0.0596222489552673,-0.476409587306496,-0.242690371401849,1.68941614693403e-09
Diet and food preferences,X20742.Liking for whisky,RTN4R,Reticulon-4 receptor,35111,-0.293387321769883,0.0491698772020512,-0.389760281085904,-0.197014362453863,2.49638604203714e-09
Diet and food preferences,X20742.Liking for whisky,ADA2,Adenosine deaminase 2,34960,-0.242887753335568,0.0412483187893813,-0.323734458162755,-0.162041048508381,4.01838318203707e-09
Diet and food preferences,X20742.Liking for whisky,DSC2,Desmocollin-2,34911,-0.305964294210226,0.0525435428930861,-0.408949638280675,-0.202978950139777,5.94821361560608e-09
Diet and food preferences,X20742.Liking for whisky,PTGR1,Prostaglandin reductase 1,33439,0.143795078620982,0.0247687580388995,0.0952483128647386,0.192341844377225,6.63531977643227e-09
Diet and food preferences,X20742.Liking for whisky,IFNGR1,Interferon gamma receptor 1,35087,-0.486582254875968,0.0841745832372023,-0.651564438020885,-0.321600071731052,7.65160730852452e-09
Diet and food preferences,X20742.Liking for whisky,APOM,Apolipoprotein M,35048,0.35822101383183,0.0621740607084924,0.236359854843185,0.480082172820475,8.56531559029343e-09
Diet and food preferences,X20742.Liking for whisky,SERPINA7,Thyroxine-binding globulin,33469,-0.583113797779278,0.104059239120003,-0.787069906454482,-0.379157689104073,2.16037492702517e-08
Diet and food preferences,X20742.Liking for whisky,DPP10,Inactive dipeptidyl peptidase 10,35008,-0.281530516061407,0.0517441164850544,-0.382948984372114,-0.180112047750701,5.42213225008506e-08
Diet and food preferences,X20742.Liking for whisky,CDHR2,Cadherin-related family member 2,34972,0.11969982065362,0.0221163422488714,0.0763517898458322,0.163047851461408,6.35954184029133e-08
Diet and food preferences,X20742.Liking for whisky,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",35059,-0.259874499587834,0.0481372474921252,-0.3542235046724,-0.165525494503269,6.86066607136784e-08
Diet and food preferences,X20742.Liking for whisky,RGMA,Repulsive guidance molecule A,35137,-0.290149477935585,0.0540166581084696,-0.396022127828185,-0.184276828042984,7.97329657911641e-08
Diet and food preferences,X20742.Liking for whisky,CTSL,Cathepsin L1,35036,-0.382357372292138,0.0712706296002795,-0.522047806308685,-0.24266693827559,8.27193563876611e-08
Diet and food preferences,X20742.Liking for whisky,PODXL2,Podocalyxin-like protein 2,35059,-0.329296582835727,0.0615409614476085,-0.449916867273039,-0.208676298398414,8.93661045364587e-08
Diet and food preferences,X20742.Liking for whisky,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,35063,-0.226965293592621,0.0425688904599199,-0.310400318894064,-0.143530268291178,9.92875699400509e-08
Diet and food preferences,X20742.Liking for whisky,CD79B,B-cell antigen receptor complex-associated protein beta chain,35140,-0.203713050355635,0.038794587866078,-0.279750442573148,-0.127675658138122,1.54125951407781e-07
Diet and food preferences,X20742.Liking for whisky,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,35046,-0.288574881124739,0.0556713757069872,-0.397690777510433,-0.179458984739044,2.21726436777959e-07
Diet and food preferences,X20742.Liking for whisky,MANSC1,MANSC domain-containing protein 1,35059,-0.317244611665519,0.061203903696151,-0.437204262909975,-0.197284960421064,2.21883528238604e-07
Diet and food preferences,X20742.Liking for whisky,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",33437,-0.27108423769056,0.0523259086314374,-0.373643018608178,-0.168525456772943,2.25871613063056e-07
Diet and food preferences,X20742.Liking for whisky,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,35125,-0.237606277833605,0.0459182936628223,-0.327606133412736,-0.147606422254473,2.32620265458669e-07
Diet and food preferences,X20742.Liking for whisky,KRT18,"Keratin, type I cytoskeletal 18",34972,-0.1157935345729,0.02273679940878,-0.160357661414109,-0.071229407731691,3.58966739102629e-07
Diet and food preferences,X20742.Liking for whisky,LUZP2,Leucine zipper protein 2,33394,-0.231822914592407,0.0456238292370059,-0.321245619896939,-0.142400209287876,3.82689537127542e-07
Diet and food preferences,X20742.Liking for whisky,SMOC1,SPARC-related modular calcium-binding protein 1,35111,-0.255892388105639,0.0503832008368582,-0.354643461745881,-0.157141314465397,3.86006458586359e-07
Diet and food preferences,X20742.Liking for whisky,IL18R1,Interleukin-18 receptor 1,35140,-0.257282709220021,0.0507628411587469,-0.356777877891164,-0.157787540548877,4.08046555132072e-07
