Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20739.Liking for vegetables,BGLAP,Osteocalcin,33432,-0.179461469835954,0.0244115381167685,-0.22730808454482,-0.131614855127088,2.13177032358871e-13
Diet and food preferences,X20739.Liking for vegetables,PTGR1,Prostaglandin reductase 1,33439,0.161327210552393,0.0274060216668659,0.107611408085336,0.215043013019451,4.0846371209882e-09
Diet and food preferences,X20739.Liking for vegetables,CDHR5,Cadherin-related family member 5,35036,-0.246983955200581,0.0467998977026359,-0.338711754697747,-0.155256155703415,1.33589680897364e-07
Diet and food preferences,X20739.Liking for vegetables,ITGAV,Integrin alpha-V,35111,0.558751638102387,0.110870129930991,0.341446183437645,0.776057092767129,4.73933132542005e-07
Diet and food preferences,X20739.Liking for vegetables,CD302,CD302 antigen,34972,-0.326603232478055,0.0650301976706301,-0.45406241991249,-0.19914404504362,5.18862149310189e-07
Diet and food preferences,X20739.Liking for vegetables,MPO,Myeloperoxidase,35037,-0.183257396196304,0.0382158547285057,-0.258160471464175,-0.108354320928433,1.64627944713183e-06
Diet and food preferences,X20739.Liking for vegetables,INHBC,Inhibin beta C chain,35037,-0.197213513886871,0.0423156238913116,-0.280152136713841,-0.1142748910599,3.19239996345317e-06
Diet and food preferences,X20739.Liking for vegetables,GUCA2A,Guanylin,34986,0.263719919260451,0.0577847988220611,0.150461713569211,0.37697812495169,5.07979906622594e-06
Diet and food preferences,X20739.Liking for vegetables,DDC,Aromatic-L-amino-acid decarboxylase,35021,0.170098633235524,0.0382342351947603,0.0951595322537942,0.245037734217255,8.72120768669612e-06
Diet and food preferences,X20739.Liking for vegetables,XPNPEP2,Xaa-Pro aminopeptidase 2,35059,-0.0882435892474788,0.020521583734142,-0.128465893366397,-0.0480212851285606,1.72297354828833e-05
Diet and food preferences,X20739.Liking for vegetables,PTGDS,Prostaglandin-H2 D-isomerase,34943,-0.278796993880172,0.065076697124147,-0.4063473202435,-0.151246667516844,1.85093020406997e-05
Diet and food preferences,X20739.Liking for vegetables,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,33439,-0.128037708286212,0.0302450959118231,-0.187318096273386,-0.0687573202990392,2.32541182079554e-05
