Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20721.Liking for shellfish (other than prawns),CNDP1,Beta-Ala-His dipeptidase,35063,0.375490860199094,0.0344860649201777,0.307898172955546,0.443083547442642,1.8334824303604e-27
Diet and food preferences,X20721.Liking for shellfish (other than prawns),TNFRSF19,Tumor necrosis factor receptor superfamily member 19,35111,-0.585182768292137,0.0542396519250839,-0.691492486065302,-0.478873050518973,5.35878447150818e-27
Diet and food preferences,X20721.Liking for shellfish (other than prawns),BTN2A1,Butyrophilin subfamily 2 member A1,35087,-0.688222430121527,0.0645116142232489,-0.814665193999095,-0.561779666243959,1.95083621444602e-26
Diet and food preferences,X20721.Liking for shellfish (other than prawns),CSF1,Macrophage colony-stimulating factor 1,35087,-0.640434222091451,0.0603012636715253,-0.758624698887641,-0.522243745295262,3.23528118417619e-26
Diet and food preferences,X20721.Liking for shellfish (other than prawns),SMOC1,SPARC-related modular calcium-binding protein 1,35111,-0.504785161680543,0.0476245055276623,-0.598129192514761,-0.411441130846325,4.051377462707e-26
Diet and food preferences,X20721.Liking for shellfish (other than prawns),GFRA1,GDNF family receptor alpha-1,35096,-0.629161775348,0.0596761552821692,-0.746127039701052,-0.512196510994948,7.34511749038204e-26
Diet and food preferences,X20721.Liking for shellfish (other than prawns),AGER,Advanced glycosylation end product-specific receptor,35013,-0.415682146288243,0.03958420206592,-0.493267182337446,-0.33809711023904,1.14114472380834e-25
Diet and food preferences,X20721.Liking for shellfish (other than prawns),DLL1,Delta-like protein 1,35059,-0.584382458232486,0.0558957359481229,-0.693938100690807,-0.474826815774165,1.85098957002357e-25
Diet and food preferences,X20721.Liking for shellfish (other than prawns),TNFRSF4,Tumor necrosis factor receptor superfamily member 4,35125,-0.442933498812806,0.0435269109434385,-0.528246244261945,-0.357620753363667,3.2707381993415e-24
Diet and food preferences,X20721.Liking for shellfish (other than prawns),FGFR2,Fibroblast growth factor receptor 2,35059,-0.764678929425079,0.0759820630900716,-0.913603773081619,-0.615754085768538,1.01898742170416e-23
Diet and food preferences,X20721.Liking for shellfish (other than prawns),GPC1,Glypican-1,35111,-0.535227867297225,0.0534194610457001,-0.639930010946798,-0.430525723647653,1.59292113929751e-23
Diet and food preferences,X20721.Liking for shellfish (other than prawns),PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,35037,-0.635690771443749,0.0638533426991963,-0.760843323134173,-0.510538219753324,3.02011213701909e-23
Diet and food preferences,X20721.Liking for shellfish (other than prawns),ALCAM,CD166 antigen,35173,-0.809144700460489,0.0822981247111485,-0.97044902489434,-0.647840376026637,1.02402952481162e-22
Diet and food preferences,X20721.Liking for shellfish (other than prawns),TGFBR2,TGF-beta receptor type-2,35059,-0.532575996876074,0.05431321005622,-0.639029888586265,-0.426122105165883,1.32832644606362e-22
Diet and food preferences,X20721.Liking for shellfish (other than prawns),DSC2,Desmocollin-2,34911,-0.483206287796744,0.0495041298705046,-0.580234382342933,-0.386178193250555,2.06465444510685e-22
