Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20661.Liking for fried chicken,CKB,Creatine kinase B-type,33432,-0.243844582575812,0.030820522677185,-0.304252807023095,-0.183436358128529,2.83890030073524e-15
Diet and food preferences,X20661.Liking for fried chicken,IGFBP2,Insulin-like growth factor-binding protein 2,35154,-0.182374618319156,0.0247838517041468,-0.230950967659284,-0.133798268979028,1.99479433713227e-13
Diet and food preferences,X20661.Liking for fried chicken,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,35021,0.107904756821234,0.0154779682001247,0.0775679391489896,0.138241574493479,3.32298063098935e-12
Diet and food preferences,X20661.Liking for fried chicken,HAVCR1,Hepatitis A virus cellular receptor 1,35097,0.184297219025029,0.0267870427052041,0.131794615322829,0.236799822727229,6.3179240029115e-12
Diet and food preferences,X20661.Liking for fried chicken,GUCA2A,Guanylin,34986,-0.318255130139113,0.0491883514067618,-0.414664298896366,-0.22184596138186,1.02268789807217e-10
Diet and food preferences,X20661.Liking for fried chicken,APCS,Serum amyloid P-component,33381,0.314980202299834,0.0502151947654384,0.216558420559575,0.413401984040093,3.71556333611448e-10
Diet and food preferences,X20661.Liking for fried chicken,ADIPOQ,Adiponectin,33469,-0.169395856720214,0.027486641933381,-0.223269674909641,-0.115522038530788,7.45154488797e-10
Diet and food preferences,X20661.Liking for fried chicken,DSG2,Desmoglein-2,35037,-0.361386490653077,0.0587912811181834,-0.476617401644716,-0.246155579661437,8.18408982717731e-10
Diet and food preferences,X20661.Liking for fried chicken,LEP,Leptin,35036,0.149155343299431,0.0242650065029945,0.101595930553561,0.1967147560453,8.18454328415527e-10
Diet and food preferences,X20661.Liking for fried chicken,GAS6,Growth arrest-specific protein 6,35101,-0.367307392897517,0.0612041819352022,-0.487267589490514,-0.247347196304521,2.02069626137585e-09
Diet and food preferences,X20661.Liking for fried chicken,CDHR2,Cadherin-related family member 2,34972,0.123960153988762,0.0206804190360827,0.0834265326780401,0.164493775299484,2.11358472363311e-09
Diet and food preferences,X20661.Liking for fried chicken,LPL,Lipoprotein lipase,35036,-0.193434886041774,0.0337044398505981,-0.259495588148946,-0.127374183934601,9.7768953498397e-09
