Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29065#2.Symptoms of panic attack_Sweating,TEF,Thyrotroph embryonic factor,31791,-0.10647262145979,0.0305743776406172,-0.1663984016354,-0.0465468412841803,0.000499811357918362
Mental health,X29065#2.Symptoms of panic attack_Sweating,WDR46,WD repeat-containing protein 46,31990,-0.0903225755611916,0.0275702293724632,-0.144360225131219,-0.0362849259911638,0.00105730446540348
Mental health,X29065#2.Symptoms of panic attack_Sweating,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",32042,-0.168861715991551,0.0525825416700595,-0.271923497664867,-0.0657999343182341,0.00132657008729748
Mental health,X29065#2.Symptoms of panic attack_Sweating,CDHR2,Cadherin-related family member 2,33062,-0.174316359928672,0.0544375334390914,-0.281013925469291,-0.0676187943880528,0.00136908834787768
Mental health,X29065#2.Symptoms of panic attack_Sweating,CD3D,T-cell surface glycoprotein CD3 delta chain,31804,-0.0796148231127138,0.0257728533805228,-0.130129615738538,-0.0291000304868891,0.00201515574498861
Mental health,X29065#2.Symptoms of panic attack_Sweating,FGF23,Fibroblast growth factor 23,33173,0.131262729379512,0.0436458367689844,0.0457168893123022,0.216808569446721,0.00264199483081231
Mental health,X29065#2.Symptoms of panic attack_Sweating,PAEP,Glycodelin,33042,0.281637457030491,0.0943870815290204,0.0966387772336109,0.466636136827371,0.00285441335167882
Mental health,X29065#2.Symptoms of panic attack_Sweating,PAPPA,Pappalysin-1,32981,0.0918558203808357,0.0324131901852635,0.0283259676177192,0.155385673143952,0.00460913651100772
Mental health,X29065#2.Symptoms of panic attack_Sweating,PNLIPRP2,Pancreatic lipase-related protein 2,33121,0.582421880559155,0.206347201215423,0.177981366176926,0.986862394941384,0.00477543609980904
Mental health,X29065#2.Symptoms of panic attack_Sweating,IDUA,Alpha-L-iduronidase,33189,0.0907827134165562,0.0325376526505086,0.0270089142215593,0.154556512611553,0.00528089261376786
Mental health,X29065#2.Symptoms of panic attack_Sweating,VNN1,Pantetheinase,32048,-0.141631142008466,0.0518567878850644,-0.243270446263192,-0.0399918377537393,0.00632502834969419
Mental health,X29065#2.Symptoms of panic attack_Sweating,ENTPD2,Ectonucleoside triphosphate diphosphohydrolase 2,32951,-0.08408725709245,0.0310511153879505,-0.144947443252833,-0.023227070932067,0.00678199695162292
Mental health,X29065#2.Symptoms of panic attack_Sweating,SLC1A4,Neutral amino acid transporter A,31826,-0.104808145345651,0.0387030581862944,-0.180666139390788,-0.0289501513005143,0.00678447541243037
Mental health,X29065#2.Symptoms of panic attack_Sweating,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,33062,0.0790867269119196,0.0292084323182575,0.0218381995681349,0.136335254255704,0.0067891617681518
Mental health,X29065#2.Symptoms of panic attack_Sweating,IL3RA,Interleukin-3 receptor subunit alpha,32981,0.0607666091375196,0.0227178675871866,0.0162395886666338,0.105293629608405,0.0074908069395393
Mental health,X29065#2.Symptoms of panic attack_Sweating,CREB3,Cyclic AMP-responsive element-binding protein 3,31793,-0.108348585375262,0.0408478762569963,-0.188410422838974,-0.0282867479115487,0.00800723609915056
Mental health,X29065#2.Symptoms of panic attack_Sweating,GDF15,Growth/differentiation factor 15,33208,-0.0758337957746425,0.0289072097524633,-0.132491926889471,-0.0191756646598144,0.00872201292941859
Mental health,X29065#2.Symptoms of panic attack_Sweating,LEFTY2,Left-right determination factor 2,33176,0.0964912702790687,0.0369901129350301,0.0239906489264097,0.168991891631728,0.00910766674666811
Mental health,X29065#2.Symptoms of panic attack_Sweating,PRELP,Prolargin,33121,0.0419861806940305,0.0162851952128899,0.0100671980767663,0.0739051633112947,0.00994854473272615
Mental health,X29065#2.Symptoms of panic attack_Sweating,TNFSF13,Tumor necrosis factor ligand superfamily member 13,33167,0.0481585259613528,0.0187560965468509,0.011396576729525,0.0849204751931806,0.0102564615970787
Mental health,X29065#2.Symptoms of panic attack_Sweating,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",31854,-0.0839656227684608,0.0328365813431243,-0.148325322200984,-0.0196059233359371,0.0105753901356949
