Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical activities,X1070.Time spent watching television (TV),LEP,Leptin,50415,0.250495228993868,0.0174263946631507,0.216339495454092,0.284650962533643,1.13095804611473e-46
Physical activities,X1070.Time spent watching television (TV),RARRES2,Retinoic acid receptor responder protein 2,50536,0.330343615239637,0.0243952036463883,0.282529016092715,0.378158214386558,1.23301884583951e-41
Physical activities,X1070.Time spent watching television (TV),ITGAV,Integrin alpha-V,50620,-0.895271245070773,0.0684295899053052,-1.02939324128517,-0.761149248856375,5.45281456232914e-39
Physical activities,X1070.Time spent watching television (TV),NHLRC3,NHL repeat-containing protein 3,46060,0.548306098267715,0.042348222662851,0.465303581848527,0.631308614686903,3.36476902215822e-38
Physical activities,X1070.Time spent watching television (TV),ASGR1,Asialoglycoprotein receptor 1,50218,0.507889512962313,0.0392618048092164,0.430936375536249,0.584842650388377,3.70859720113539e-38
Physical activities,X1070.Time spent watching television (TV),CFH,Complement factor H,45781,0.740833617316518,0.0581402916582986,0.626878645666253,0.854788588966783,4.70497257800266e-37
Physical activities,X1070.Time spent watching television (TV),MYOM3,Myomesin-3,46613,-0.185301398002093,0.0145486783905906,-0.213816807647651,-0.156785988356536,4.98922235973325e-37
Physical activities,X1070.Time spent watching television (TV),LDLR,Low-density lipoprotein receptor,50465,0.264094053250794,0.0214619588506572,0.222028613903506,0.306159492598082,1.06056139964369e-34
Physical activities,X1070.Time spent watching television (TV),ITGA11,Integrin alpha-11,50363,-0.391379049527685,0.0324963411892508,-0.455071878258617,-0.327686220796753,2.56719314947644e-33
Physical activities,X1070.Time spent watching television (TV),CCL22,C-C motif chemokine 22,50169,0.262612908703345,0.022166987276621,0.219165613641168,0.306060203765523,2.7056503698644e-32
Physical activities,X1070.Time spent watching television (TV),CPM,Carboxypeptidase M,50496,0.379914483279857,0.0325932664147132,0.316031681107019,0.443797285452695,2.5514422379023e-31
Physical activities,X1070.Time spent watching television (TV),ITGAM,Integrin alpha-M,50404,-0.409410697957137,0.0351868032987864,-0.478376832422758,-0.340444563491516,3.25739865731854e-31
Physical activities,X1070.Time spent watching television (TV),APCS,Serum amyloid P-component,46934,0.405774381882048,0.0358925465852322,0.335424990574993,0.476123773189103,1.48532353793869e-29
