Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SBSN,Suprabasin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38142,367,2.29 [1.75-2.99],1.2033051710033083e-09
SBSN,Suprabasin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,29226,1314,1.63 [1.40-1.91],4.5287973234492787e-10
SBSN,Suprabasin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,39792,1341,1.56 [1.35-1.82],3.972646789487386e-09
SBSN,Suprabasin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,41941,583,1.96 [1.58-2.43],9.118128330405663e-10
SBSN,Suprabasin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,41941,583,1.96 [1.58-2.43],9.118128330405663e-10
SBSN,Suprabasin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",34307,135,3.38 [2.26-5.05],2.5495935269458596e-09
SBSN,Suprabasin,Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,44182,156,3.12 [2.15-4.51],1.847956203893641e-09
SBSN,Suprabasin,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,44147,121,4.42 [3.01-6.50],4.0832454829235836e-14
SBSN,Suprabasin,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,44120,94,5.38 [3.56-8.11],1.067051437902764e-15
SBSN,Suprabasin,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,35568,7358,1.27 [1.18-1.37],2.234968192102365e-10
SBSN,Suprabasin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,40329,372,4.77 [3.79-6.00],7.826896808395724e-41
SBSN,Suprabasin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,40566,76,6.59 [4.28-10.16],1.3224334142808179e-17
