Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PAXX,Protein PAXX,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28618,1303,1.42 [1.26-1.59],4.962873298443351e-09
PAXX,Protein PAXX,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,38996,1317,1.42 [1.27-1.59],2.8796544354773483e-10
PAXX,Protein PAXX,Chapter IX Diseases of the circulatory system,Hypertension,32672,3785,1.23 [1.14-1.33],6.096273795904538e-08
PAXX,Protein PAXX,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34948,3531,1.28 [1.19-1.37],4.8627088422475793e-11
PAXX,Protein PAXX,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,42116,1308,1.36 [1.21-1.51],6.03702074560288e-08
PAXX,Protein PAXX,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,41878,1070,1.40 [1.24-1.58],3.514141170932855e-08
PAXX,Protein PAXX,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,30606,263,1.87 [1.50-2.33],3.572633032060159e-08
PAXX,Protein PAXX,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",43052,252,1.86 [1.49-2.33],5.8476345632018776e-08
PAXX,Protein PAXX,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,43068,228,1.98 [1.57-2.49],6.888697453138758e-09
PAXX,Protein PAXX,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,39549,378,1.83 [1.52-2.20],2.0199632351812275e-10
PAXX,Protein PAXX,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39777,85,3.01 [2.20-4.11],5.167187601187589e-12
PAXX,Protein PAXX,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,43054,113,2.30 [1.70-3.12],6.237207277270536e-08
