Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,37008,360,1.84 [1.55-2.19],5.528964623002316e-12
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28312,1281,1.72 [1.53-1.94],3.237408390090165e-19
KIF1C,Kinesin-like protein KIF1C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,38555,1300,1.44 [1.28-1.62],6.607799984703491e-10
KIF1C,Kinesin-like protein KIF1C,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),37511,740,1.55 [1.34-1.79],2.049998869008616e-09
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,35013,1899,1.45 [1.30-1.62],3.1375736018702566e-11
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Peripheral artery disease,41302,187,1.96 [1.59-2.43],5.216475872147116e-10
KIF1C,Kinesin-like protein KIF1C,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,40080,899,1.53 [1.32-1.77],2.11495493698689e-08
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,30623,5403,1.42 [1.30-1.54],1.027707700751438e-16
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,"Hypertension, essential",32287,3716,1.49 [1.36-1.63],2.1521935621036896e-18
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Hypertension,32326,3755,1.52 [1.39-1.66],2.735642407356945e-20
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,28660,89,2.96 [2.37-3.71],1.694403091827194e-21
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",39638,1957,1.39 [1.24-1.55],7.15144858299214e-09
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Angina pectoris,38852,1171,1.45 [1.27-1.66],3.19766371407075e-08
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,39192,1539,1.46 [1.30-1.65],7.929868321258004e-10
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,24499,733,1.59 [1.36-1.87],7.105467082449405e-09
KIF1C,Kinesin-like protein KIF1C,Chapter IX Diseases of the circulatory system,"Heart failure, strict",41536,347,1.82 [1.50-2.20],6.87955645078373e-10
KIF1C,Kinesin-like protein KIF1C,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34587,3492,1.37 [1.26-1.49],7.539023785601423e-14
KIF1C,Kinesin-like protein KIF1C,Chapter X Diseases of the respiratory system,Influenza and pneumonia,40229,384,1.70 [1.43-2.02],2.0478061895983248e-09
KIF1C,Kinesin-like protein KIF1C,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",40178,333,1.69 [1.41-2.04],2.4116453731901266e-08
KIF1C,Kinesin-like protein KIF1C,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,29496,9772,1.22 [1.14-1.30],8.112655079720245e-09
KIF1C,Kinesin-like protein KIF1C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,31206,6718,1.27 [1.19-1.37],3.0230735284478696e-11
KIF1C,Kinesin-like protein KIF1C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,30784,768,1.54 [1.33-1.78],6.215282186186246e-09
KIF1C,Kinesin-like protein KIF1C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,30130,114,2.11 [1.62-2.74],2.575945542562196e-08
KIF1C,Kinesin-like protein KIF1C,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,39103,357,2.12 [1.84-2.46],3.025208226834485e-24
KIF1C,Kinesin-like protein KIF1C,Chapter XIV Diseases of the genitourinary system,Acute renal failure,39326,74,2.53 [1.99-3.21],3.5320469228401585e-14
KIF1C,Kinesin-like protein KIF1C,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39328,76,2.95 [2.43-3.58],4.384947111159694e-28
KIF1C,Kinesin-like protein KIF1C,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,39344,92,2.66 [2.18-3.24],5.741601443344753e-22
