Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,19696,1094,1.62 [1.14-2.28],0.0065406918972544
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,18990,1059,1.35 [1.15-1.58],0.0001905409508302
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22100,1269,1.10 [1.04-1.17],0.0014227819446082
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,22169,1263,1.24 [1.14-1.36],6.95731472947059e-07
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",22169,1263,1.36 [1.24-1.49],1.5472477914009354e-10
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN2,Alpha-actinin-2,18990,1059,1.14 [1.03-1.25],0.0079245977428217
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,22357,1284,1.75 [1.46-2.09],8.83678769989228e-10
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18990,1059,1.27 [1.15-1.41],3.793725170690022e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,22492,1286,1.40 [1.25-1.56],1.927400407110397e-09
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19073,1061,1.52 [1.29-1.80],7.921279313586105e-07
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22818,1306,1.21 [1.05-1.40],0.0088469419568786
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22732,1299,1.40 [1.18-1.65],7.334634841358441e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19571,1089,1.88 [1.58-2.24],1.995873906137681e-12
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22492,1287,1.21 [1.08-1.36],0.0014919376017807
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22690,1297,0.79 [0.70-0.88],1.2608678815552346e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,19672,1094,1.53 [1.31-1.80],1.5366071839317641e-07
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRB3,Adhesion G protein-coupled receptor B3,22357,1284,1.27 [1.10-1.46],0.0013972261032292
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRD1,Adhesion G-protein coupled receptor D1,19251,1065,1.29 [1.11-1.50],0.0007889755145857
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRE5,Adhesion G protein-coupled receptor E5,22785,1299,1.25 [1.07-1.45],0.0052006394508656
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRG1,Adhesion G-protein coupled receptor G1,22492,1287,1.10 [1.05-1.17],0.00033025450504
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADM,Pro-adrenomedullin,22776,1307,2.31 [1.91-2.79],3.752795468987177e-18
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,21896,1252,1.19 [1.13-1.25],3.953003243405432e-12
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGRN,Agrin,22695,1297,1.55 [1.36-1.76],1.33177082156324e-11
