Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Motor neuron disease,ACTN2,Alpha-actinin-2,12235,158,1.44 [1.15-1.80],0.0016363455161797
Chapter VI Diseases of the nervous system,Motor neuron disease,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,14316,176,0.64 [0.48-0.86],0.0031837829498338
Chapter VI Diseases of the nervous system,Motor neuron disease,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,12661,166,0.45 [0.27-0.77],0.0037352281572607
Chapter VI Diseases of the nervous system,Motor neuron disease,AREG,Amphiregulin,14210,175,1.49 [1.10-2.03],0.0098562908233118
Chapter VI Diseases of the nervous system,Motor neuron disease,ART3,Ecto-ADP-ribosyltransferase 3,14348,176,0.58 [0.40-0.84],0.0037927630744164
Chapter VI Diseases of the nervous system,Motor neuron disease,CA14,Carbonic anhydrase 14,14389,177,0.60 [0.41-0.88],0.0095742870127628
Chapter VI Diseases of the nervous system,Motor neuron disease,CA3,Carbonic anhydrase 3,14424,177,1.46 [1.19-1.78],0.0002632527787094
Chapter VI Diseases of the nervous system,Motor neuron disease,CALCA,Calcitonin,14128,170,1.31 [1.09-1.58],0.0039840634510732
Chapter VI Diseases of the nervous system,Motor neuron disease,CCL14,C-C motif chemokine 14,14255,176,1.52 [1.15-2.02],0.0033679779023202
Chapter VI Diseases of the nervous system,Motor neuron disease,CD248,Endosialin,12661,166,0.57 [0.39-0.83],0.0037941840931372
Chapter VI Diseases of the nervous system,Motor neuron disease,CD276,CD276 antigen,14278,174,2.23 [1.50-3.33],7.985923126641645e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,CLEC4A,C-type lectin domain family 4 member A,14238,175,0.62 [0.44-0.89],0.0088877066454701
Chapter VI Diseases of the nervous system,Motor neuron disease,CSRP3,Cysteine and glycine-rich protein 3,12235,158,1.33 [1.18-1.49],2.297875614688888e-06
Chapter VI Diseases of the nervous system,Motor neuron disease,DMD,Dystrophin,12351,166,1.43 [1.15-1.79],0.0013768809284247
Chapter VI Diseases of the nervous system,Motor neuron disease,DTNB,Dystrobrevin beta,12585,164,1.89 [1.40-2.55],2.8762956041626247e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,EDA2R,Tumor necrosis factor receptor superfamily member 27,14389,177,2.17 [1.55-3.03],5.5050368227340495e-06
Chapter VI Diseases of the nervous system,Motor neuron disease,EGFLAM,Pikachurin,12589,165,0.33 [0.19-0.56],3.629398946723828e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,EGFR,Epidermal growth factor receptor,14449,178,0.39 [0.20-0.78],0.0071754007197448
Chapter VI Diseases of the nervous system,Motor neuron disease,FABP3,"Fatty acid-binding protein, heart",12661,166,1.50 [1.14-1.98],0.0040349063453329
Chapter VI Diseases of the nervous system,Motor neuron disease,FGFBP3,Fibroblast growth factor-binding protein 3,12640,165,0.56 [0.37-0.85],0.0063547278200031
Chapter VI Diseases of the nervous system,Motor neuron disease,FOLR2,Folate receptor beta,14393,176,1.92 [1.22-3.04],0.0051950723521435
Chapter VI Diseases of the nervous system,Motor neuron disease,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,14389,177,0.46 [0.28-0.76],0.0022996133378418
Chapter VI Diseases of the nervous system,Motor neuron disease,GFRA1,GDNF family receptor alpha-1,14367,175,1.95 [1.23-3.10],0.004776378722005
Chapter VI Diseases of the nervous system,Motor neuron disease,GUCY2C,Heat-stable enterotoxin receptor,12427,165,0.71 [0.55-0.91],0.0075680164026861
Chapter VI Diseases of the nervous system,Motor neuron disease,HADH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",12235,158,1.27 [1.09-1.49],0.0021679324386607
Chapter VI Diseases of the nervous system,Motor neuron disease,HGFAC,Hepatocyte growth factor activator,12563,168,0.66 [0.48-0.89],0.0074117374109423
Chapter VI Diseases of the nervous system,Motor neuron disease,HS6ST2,Heparan-sulfate 6-O-sulfotransferase 2,12295,158,2.01 [1.35-2.99],0.0005623273721252
Chapter VI Diseases of the nervous system,Motor neuron disease,HSPA2,Heat shock-related 70 kDa protein 2,12617,164,1.83 [1.30-2.55],0.0004461846672918
Chapter VI Diseases of the nervous system,Motor neuron disease,HSPB6,Heat shock protein beta-6,14389,177,1.96 [1.43-2.69],2.7624647512343567e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,IL31RA,Interleukin-31 receptor subunit alpha,12238,156,0.58 [0.38-0.87],0.0085893634275875
Chapter VI Diseases of the nervous system,Motor neuron disease,ITGA11,Integrin alpha-11,14238,175,0.50 [0.33-0.74],0.000573138669257
Chapter VI Diseases of the nervous system,Motor neuron disease,ITGAM,Integrin alpha-M,14279,175,0.41 [0.26-0.65],0.0001441110680279
Chapter VI Diseases of the nervous system,Motor neuron disease,ITGAV,Integrin alpha-V,14389,177,0.29 [0.16-0.52],4.293129359206036e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,ITGB2,Integrin beta-2,14183,176,0.32 [0.19-0.54],1.6165782571719905e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,ITGB5,Integrin beta-5,14316,176,0.57 [0.38-0.84],0.0044545190823114
Chapter VI Diseases of the nervous system,Motor neuron disease,LTB,Lymphotoxin-beta,12617,164,1.49 [1.12-1.97],0.0056774324121822
Chapter VI Diseases of the nervous system,Motor neuron disease,LYPLA2,Acyl-protein thioesterase 2,12250,161,1.16 [1.04-1.29],0.0098695129314147
Chapter VI Diseases of the nervous system,Motor neuron disease,MB,Myoglobin,14449,178,1.48 [1.18-1.87],0.000805650441592
Chapter VI Diseases of the nervous system,Motor neuron disease,MEGF10,Multiple epidermal growth factor-like domains protein 10,14278,174,2.02 [1.42-2.87],8.331689512781111e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,MIA,Melanoma-derived growth regulatory protein,14316,176,1.57 [1.12-2.19],0.0084710432770781
Chapter VI Diseases of the nervous system,Motor neuron disease,MPO,Myeloperoxidase,14279,175,1.40 [1.09-1.80],0.0091831301961054
Chapter VI Diseases of the nervous system,Motor neuron disease,MYBPC1,"Myosin-binding protein C, slow-type",12661,166,1.54 [1.29-1.85],3.060232125913239e-06
Chapter VI Diseases of the nervous system,Motor neuron disease,MYL1,"Myosin light chain 1/3, skeletal muscle isoform",12235,158,1.45 [1.13-1.87],0.0035378917804983
Chapter VI Diseases of the nervous system,Motor neuron disease,MYL3,Myosin light chain 3,12351,166,1.40 [1.15-1.70],0.0009691659326058
Chapter VI Diseases of the nervous system,Motor neuron disease,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",12327,165,1.57 [1.27-1.95],3.454149162675739e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,MYOM2,Myomesin-2,12235,158,1.50 [1.16-1.94],0.0021449127470271
Chapter VI Diseases of the nervous system,Motor neuron disease,MYOM3,Myomesin-3,12409,166,1.43 [1.22-1.68],1.34109502914454e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,NEFL,Neurofilament light polypeptide,13908,171,3.25 [2.80-3.77],1.1839981685306192e-54
Chapter VI Diseases of the nervous system,Motor neuron disease,NXPE4,NXPE family member 4,12235,158,1.55 [1.12-2.16],0.008618907477044
Chapter VI Diseases of the nervous system,Motor neuron disease,PLXDC1,Plexin domain-containing protein 1,13961,168,0.49 [0.29-0.83],0.007692699875168
Chapter VI Diseases of the nervous system,Motor neuron disease,PTPRF,Receptor-type tyrosine-protein phosphatase F,14449,178,0.47 [0.30-0.75],0.0013308242879091
Chapter VI Diseases of the nervous system,Motor neuron disease,RBFOX3,RNA binding protein fox-1 homolog 3,12641,168,1.77 [1.36-2.30],2.4479734552975344e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,SELENOP,Selenoprotein P,12678,166,0.36 [0.18-0.70],0.0027431791944636
Chapter VI Diseases of the nervous system,Motor neuron disease,SFRP1,Secreted frizzled-related protein 1,14114,170,1.48 [1.11-1.98],0.007650905406799
Chapter VI Diseases of the nervous system,Motor neuron disease,SLITRK1,SLIT and NTRK-like protein 1,12295,158,0.53 [0.32-0.86],0.0095514563163444
Chapter VI Diseases of the nervous system,Motor neuron disease,SMOC2,SPARC-related modular calcium-binding protein 2,14340,174,1.63 [1.15-2.31],0.005758037349574
Chapter VI Diseases of the nervous system,Motor neuron disease,SORBS1,Sorbin and SH3 domain-containing protein 1,12641,168,1.52 [1.20-1.92],0.0004478073260996
Chapter VI Diseases of the nervous system,Motor neuron disease,THBS4,Thrombospondin-4,14297,176,1.80 [1.34-2.41],9.859672192072722e-05
Chapter VI Diseases of the nervous system,Motor neuron disease,VGF,Neurosecretory protein VGF,12641,168,0.51 [0.31-0.85],0.0090523611985877
Chapter VI Diseases of the nervous system,Motor neuron disease,VWA5A,von Willebrand factor A domain-containing protein 5A,12211,159,0.64 [0.47-0.86],0.0031653142179896
