Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACY1,Aminoacylase-1,19325,91,0.65 [0.47-0.89],0.0066863333474355
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ADGRG2,Adhesion G-protein coupled receptor G2,19325,91,0.39 [0.20-0.79],0.0083217672313033
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,AKR1C4,Aldo-keto reductase family 1 member C4,18954,89,0.51 [0.32-0.81],0.0045311271495102
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,16858,83,0.34 [0.16-0.71],0.0040036144540216
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ANXA10,Annexin A10,18889,92,1.32 [1.09-1.59],0.0039153519111466
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,APOE,Apolipoprotein E,16860,82,1.33 [1.11-1.59],0.0018624545926441
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ASS1,Argininosuccinate synthase,16256,77,0.64 [0.47-0.86],0.00349624258576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,BTLA,B- and T-lymphocyte attenuator,16222,79,1.26 [1.07-1.48],0.0051762860788573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,C7,Complement component C7,16431,81,2.61 [1.35-5.04],0.0044357970337365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CA5A,"Carbonic anhydrase 5A, mitochondrial",18954,89,0.71 [0.57-0.90],0.0042771976723512
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CD74,HLA class II histocompatibility antigen gamma chain,19469,91,2.26 [1.41-3.63],0.0006967368660255
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CDHR2,Cadherin-related family member 2,19240,90,0.63 [0.49-0.81],0.0003895382704799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CDK1,Cyclin-dependent kinase 1,16222,79,0.46 [0.26-0.82],0.0080691526621089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,19355,90,0.34 [0.17-0.69],0.0025027292854772
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CHGA,Chromogranin-A,16858,83,1.42 [1.21-1.68],2.9363794320368788e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,CLEC4G,C-type lectin domain family 4 member G,19282,92,0.46 [0.26-0.81],0.0075085364238848
