Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Melanocytic naevi,AGT,Angiotensinogen,20051,162,0.61 [0.47-0.81],0.0004641538982229
Chapter II Neoplasms,Melanocytic naevi,ARAF,Serine/threonine-protein kinase A-Raf,19679,159,1.28 [1.06-1.54],0.0094022677885073
Chapter II Neoplasms,Melanocytic naevi,ARHGEF10,Rho guanine nucleotide exchange factor 10,19995,163,1.23 [1.05-1.44],0.0085138161873464
Chapter II Neoplasms,Melanocytic naevi,BSND,Barttin,19316,156,1.49 [1.10-2.02],0.0096143501962446
Chapter II Neoplasms,Melanocytic naevi,CD207,C-type lectin domain family 4 member K,22516,181,1.82 [1.32-2.52],0.0002795256334734
Chapter II Neoplasms,Melanocytic naevi,FLT3LG,Fms-related tyrosine kinase 3 ligand,23260,186,0.48 [0.34-0.67],2.1353238018327297e-05
Chapter II Neoplasms,Melanocytic naevi,GIPR,Gastric inhibitory polypeptide receptor,19446,160,0.50 [0.33-0.76],0.0010892490232473
Chapter II Neoplasms,Melanocytic naevi,GNPDA1,Glucosamine-6-phosphate isomerase 1,19536,162,0.45 [0.25-0.81],0.0080169464415465
Chapter II Neoplasms,Melanocytic naevi,IL32,Interleukin-32,22980,186,0.61 [0.44-0.85],0.0029057463204316
Chapter II Neoplasms,Melanocytic naevi,ISM2,Isthmin-2,20051,162,0.59 [0.40-0.86],0.0066070929310614
Chapter II Neoplasms,Melanocytic naevi,ITGA11,Integrin alpha-11,22980,186,0.54 [0.37-0.79],0.0013082901113421
Chapter II Neoplasms,Melanocytic naevi,MMP15,Matrix metalloproteinase-15,20037,163,0.48 [0.29-0.80],0.0044531993060994
Chapter II Neoplasms,Melanocytic naevi,PECR,Peroxisomal trans-2-enoyl-CoA reductase,19536,162,1.67 [1.15-2.41],0.0064285766907987
Chapter II Neoplasms,Melanocytic naevi,PITHD1,PITH domain-containing protein 1,19286,156,1.27 [1.11-1.46],0.0007245196830734
Chapter II Neoplasms,Melanocytic naevi,PNMA2,Paraneoplastic antigen Ma2,19384,155,1.46 [1.12-1.91],0.0055291207012578
Chapter II Neoplasms,Melanocytic naevi,SAT2,Thialysine N-epsilon-acetyltransferase,19679,159,1.31 [1.10-1.56],0.0028619427790763
Chapter II Neoplasms,Melanocytic naevi,SCN3B,Sodium channel subunit beta-3,19384,155,1.35 [1.08-1.68],0.0087780860122181
