Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP5,Tartrate-resistant acid phosphatase type 5,14498,453,0.70 [0.54-0.92],0.009135693372511
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTN2,Alpha-actinin-2,12190,384,1.29 [1.11-1.50],0.0009994425364277
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRE2,Adhesion G protein-coupled receptor E2,14470,449,0.66 [0.48-0.89],0.0068177170367822
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRE5,Adhesion G protein-coupled receptor E5,14527,454,0.67 [0.51-0.89],0.0062996862330341
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGR2,Anterior gradient protein 2 homolog,14013,438,1.13 [1.03-1.23],0.0066143462778172
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ASGR2,Asialoglycoprotein receptor 2,12629,389,1.63 [1.15-2.32],0.0065424755420282
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,C2,Complement C2,14462,456,0.64 [0.47-0.88],0.0057368513774346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,C7,Complement component C7,12322,381,0.67 [0.49-0.90],0.0084127983122169
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CBLN4,Cerebellin-4,14534,457,0.66 [0.50-0.85],0.0016333713147113
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CDA,Cytidine deaminase,12596,391,0.75 [0.61-0.93],0.0095660723900503
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CELA2A,Chymotrypsin-like elastase family member 2A,12632,392,0.78 [0.67-0.92],0.0023680013704266
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CHGA,Chromogranin-A,12632,392,1.15 [1.05-1.26],0.004071379527493
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CLEC10A,C-type lectin domain family 10 member A,14284,450,1.43 [1.13-1.81],0.0025702030578282
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CLINT1,Clathrin interactor 1,12150,382,0.66 [0.51-0.85],0.0015084646435913
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CNTN1,Contactin-1,14589,455,0.65 [0.48-0.88],0.0049419163754228
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CNTN2,Contactin-2,14534,457,0.73 [0.60-0.89],0.0014820948015515
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL9A1,Collagen alpha-1(IX) chain,14383,456,1.62 [1.37-1.91],8.340133987154403e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COMP,Cartilage oligomeric matrix protein,14272,446,1.75 [1.36-2.25],1.2152968161947691e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CRELD1,Protein disulfide isomerase CRELD1,12354,382,1.44 [1.10-1.87],0.0068777157819645
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CRTAC1,Cartilage acidic protein 1,14589,455,2.10 [1.56-2.82],8.578787665990279e-07
