Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",22558,308,1.43 [1.11-1.85],0.0061986962398579
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CASP1,Caspase-1,22089,296,0.72 [0.62-0.83],1.6130766878243633e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CD276,CD276 antigen,22601,304,1.52 [1.15-2.02],0.0037480615065357
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CD8A,T-cell surface glycoprotein CD8 alpha chain,22792,307,1.29 [1.07-1.55],0.0078762987119678
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CLEC3B,Tetranectin,19232,257,0.43 [0.24-0.76],0.0035131987764217
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CPB2,Carboxypeptidase B2,19671,260,0.45 [0.26-0.75],0.0024862197601509
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CST5,Cystatin-D,22165,297,0.76 [0.63-0.91],0.00342035034086
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,CST6,Cystatin-M,21995,304,1.36 [1.11-1.67],0.0027809361026799
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,DSG4,Desmoglein-4,22434,303,1.40 [1.15-1.70],0.0008278713888386
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,EXOSC10,Exosome component 10,18997,257,1.27 [1.08-1.50],0.0041639957033263
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,HEG1,Protein HEG homolog 1,19252,248,0.52 [0.33-0.82],0.0050404827592327
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,IQGAP2,Ras GTPase-activating-like protein IQGAP2,22501,303,1.29 [1.08-1.53],0.005001707176472
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,IRAG2,"Inositol 1,4,5-triphosphate receptor associated 2",22179,306,1.17 [1.06-1.30],0.0027477271039072
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,KLK12,Kallikrein-12,22104,300,1.14 [1.05-1.23],0.0009535224144467
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,MAP3K5,Mitogen-activated protein kinase kinase kinase 5,22104,300,1.16 [1.05-1.28],0.0036231046776023
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,MEPE,Matrix extracellular phosphoglycoprotein,22601,304,1.78 [1.18-2.70],0.0063904800210608
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,MET,Hepatocyte growth factor receptor,22659,313,0.52 [0.31-0.85],0.0095576842783958
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,NLGN2,Neuroligin-2,19019,252,1.34 [1.11-1.63],0.0029357310140504
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SERPINA6,Corticosteroid-binding globulin,19705,261,0.34 [0.16-0.72],0.0047808360955724
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,SNCA,Alpha-synuclein,19252,248,0.87 [0.78-0.97],0.0090402280808517
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,TBC1D5,TBC1 domain family member 5,22558,308,1.19 [1.06-1.34],0.0029314666789512
Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,TIMP2,Metalloproteinase inhibitor 2,19665,257,1.56 [1.24-1.96],0.0001417699734841
