Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BST2,Bone marrow stromal antigen 2,24610,148,1.62 [1.33-1.96],1.2676627892897973e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD300E,CMRF35-like molecule 2,24523,148,2.11 [1.53-2.91],5.186563338045081e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD74,HLA class II histocompatibility antigen gamma chain,24610,148,2.46 [1.70-3.57],1.8786628215618967e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CDCP1,CUB domain-containing protein 1,24231,148,1.82 [1.41-2.36],5.284112250106248e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CHGA,Chromogranin-A,21294,128,1.46 [1.26-1.69],3.273892043430488e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,FGFR2,Fibroblast growth factor receptor 2,24476,149,4.14 [2.25-7.64],5.259304425044499e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,GAST,Gastrin,21255,129,1.40 [1.26-1.54],3.844627721377465e-11
Chapter XIV Diseases of the genitourinary system,Urethral stricture,GDF15,Growth/differentiation factor 15,24700,150,1.82 [1.51-2.19],2.9909605420609126e-10
Chapter XIV Diseases of the genitourinary system,Urethral stricture,HAVCR2,Hepatitis A virus cellular receptor 2,24389,147,2.57 [1.77-3.73],6.088741492973096e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,IGFBP7,Insulin-like growth factor-binding protein 7,24700,150,2.59 [1.80-3.71],2.275671343631965e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LRRC25,Leucine-rich repeat-containing protein 25,24288,150,1.89 [1.43-2.50],6.777863558092269e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,PLAUR,Urokinase plasminogen activator surface receptor,24243,147,3.20 [1.94-5.28],5.222348720562007e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,24231,148,1.87 [1.43-2.44],3.825822995538337e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,VSIG4,V-set and immunoglobulin domain-containing protein 4,24360,146,2.15 [1.56-2.96],2.5778361915863177e-06
