Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,B2M,Beta-2-microglobulin,20735,59,1.80 [1.39-2.34],7.794308155060128e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,20053,58,3.37 [2.18-5.20],3.996167626727335e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,BTN2A1,Butyrophilin subfamily 2 member A1,23864,69,4.89 [2.45-9.77],7.137362556889988e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,CD99,CD99 antigen,23755,69,9.64 [3.73-24.88],2.8204634552256763e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,COL6A3,Collagen alpha-3(VI) chain,24034,68,3.17 [1.92-5.22],6.328920917367943e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,COL9A1,Collagen alpha-1(IX) chain,23701,68,2.29 [1.61-3.26],4.778251046389389e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,COLEC12,Collectin-12,23746,67,5.13 [2.49-10.61],9.869297821138703e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,CRIM1,Cysteine-rich motor neuron 1 protein,23864,69,8.10 [3.68-17.86],2.1027395158028112e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,CSRP3,Cysteine and glycine-rich protein 3,20053,58,1.49 [1.27-1.75],8.070934309908944e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,CXCL9,C-X-C motif chemokine 9,23864,69,1.74 [1.39-2.19],1.7927737669811644e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,DCTPP1,dCTP pyrophosphatase 1,23735,69,3.75 [2.13-6.61],4.701677532269659e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,DPT,Dermatopontin,24034,68,9.82 [3.77-25.55],2.8814243710445138e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,DSC2,Desmocollin-2,23508,68,2.61 [1.81-3.77],2.889667928578379e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,23947,69,3.93 [2.62-5.88],3.119851808825681e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,GDF15,Growth/differentiation factor 15,24034,68,2.25 [1.68-3.03],7.713567185428202e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,IL2RA,Interleukin-2 receptor subunit alpha,23563,66,2.69 [1.74-4.18],9.44721076258188e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,LAYN,Layilin,23541,69,3.29 [2.00-5.43],2.8664424898283305e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,LTBP2,Latent-transforming growth factor beta-binding protein 2,24034,68,3.89 [2.20-6.87],3.057230991403468e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,23755,69,4.28 [2.29-8.01],5.384809193514916e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,SEZ6L2,Seizure 6-like protein 2,23647,68,4.92 [2.55-9.48],2.039613685874793e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,SIGLEC1,Sialoadhesin,23864,69,2.67 [1.75-4.06],4.599482814010242e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,SPON2,Spondin-2,23618,69,4.18 [2.44-7.19],2.141404545478459e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TFF2,Trefoil factor 2,23823,69,2.05 [1.49-2.81],8.73948663372682e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TNF,Tumor necrosis factor,23261,67,1.80 [1.39-2.34],7.656930746868389e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,23755,69,3.81 [2.12-6.85],7.502031098747929e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,23755,69,1.92 [1.46-2.51],2.356025053824092e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,23945,69,2.64 [1.73-4.03],7.4678252022055694e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,23993,68,2.68 [1.77-4.06],3.174370083426183e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,WFDC2,WAP four-disulfide core domain protein 2,22538,65,2.76 [1.78-4.26],4.961752766871969e-06
