Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21580,126,3.94 [2.46-6.31],1.0872942584274248e-08
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17110,438,2.47 [1.90-3.21],1.3847137459797527e-11
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22268,71,3.82 [2.01-7.23],4.02826742080954e-05
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21792,40,7.74 [3.36-17.83],1.522206745649652e-06
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23305,61,4.44 [2.28-8.65],1.141112309208772e-05
SUSD5,Sushi domain-containing protein 5,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22021,697,1.64 [1.33-2.02],3.077778753097984e-06
SUSD5,Sushi domain-containing protein 5,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),21904,306,1.96 [1.44-2.68],2.2175225831809454e-05
SUSD5,Sushi domain-containing protein 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,22365,92,3.42 [1.95-6.01],1.869751482438603e-05
SUSD5,Sushi domain-containing protein 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22353,80,3.64 [1.99-6.66],2.743507925307474e-05
SUSD5,Sushi domain-containing protein 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,20410,41,7.45 [3.35-16.53],8.10742081286681e-07
SUSD5,Sushi domain-containing protein 5,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",20431,62,8.14 [4.30-15.41],1.2058380473137708e-10
SUSD5,Sushi domain-containing protein 5,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18679,1703,1.38 [1.19-1.59],1.2259891821803911e-05
SUSD5,Sushi domain-containing protein 5,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19594,1147,1.51 [1.27-1.80],3.0156000314547176e-06
SUSD5,Sushi domain-containing protein 5,Chapter IX Diseases of the circulatory system,Hypertension,19611,1164,1.56 [1.32-1.86],3.485997782144503e-07
SUSD5,Sushi domain-containing protein 5,Chapter IX Diseases of the circulatory system,DVT of lower extremities,22875,83,3.39 [1.91-6.04],3.2981245688068314e-05
SUSD5,Sushi domain-containing protein 5,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",23797,80,3.57 [2.01-6.35],1.4242988185026722e-05
SUSD5,Sushi domain-containing protein 5,Chapter X Diseases of the respiratory system,Influenza and pneumonia,22895,164,2.52 [1.66-3.83],1.6153701357924387e-05
SUSD5,Sushi domain-containing protein 5,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",22870,139,2.57 [1.63-4.05],4.8703278366967326e-05
SUSD5,Sushi domain-containing protein 5,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,23396,192,2.20 [1.50-3.22],4.902614616534721e-05
SUSD5,Sushi domain-containing protein 5,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,23395,191,2.20 [1.50-3.22],4.9348746712842894e-05
SUSD5,Sushi domain-containing protein 5,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23770,55,3.96 [2.01-7.82],7.10600301981905e-05
SUSD5,Sushi domain-containing protein 5,Chapter XI Diseases of the digestive system,Inguinal hernia,20892,344,2.53 [1.90-3.38],2.6916473423052416e-10
