Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CA12,Carbonic anhydrase 12,27300,162,2.76 [1.99-3.83],1.117909148354342e-09
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD27,CD27 antigen,27513,162,2.28 [1.71-3.03],1.5139051346103625e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD302,CD302 antigen,27300,162,2.95 [2.01-4.33],3.743076949211226e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,COL6A3,Collagen alpha-3(VI) chain,27750,163,2.46 [1.77-3.42],7.74140547776088e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EDA2R,Tumor necrosis factor receptor superfamily member 27,27647,164,2.94 [2.18-3.96],1.6662839129827777e-12
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EFNA4,Ephrin-A4,27189,155,2.59 [1.82-3.66],9.337064740373944e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EPHA2,Ephrin type-A receptor 2,26459,159,2.17 [1.67-2.83],9.590728776432249e-09
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,GDF15,Growth/differentiation factor 15,27750,163,2.42 [1.99-2.95],9.595937275906993e-19
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,GFAP,Glial fibrillary acidic protein,26733,159,1.99 [1.55-2.56],7.472945007665984e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,IGFBP4,Insulin-like growth factor-binding protein 4,27056,159,2.17 [1.69-2.80],1.8132234182877903e-09
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,NEFL,Neurofilament light polypeptide,26656,154,2.35 [1.82-3.03],4.9629663195879045e-11
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PGF,Placenta growth factor,27703,162,3.00 [2.10-4.29],1.540875638938305e-09
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,27424,159,3.26 [2.14-4.96],3.244626074500444e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,27231,155,2.13 [1.62-2.79],4.44801190493898e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,27231,155,1.54 [1.36-1.74],7.799908836566334e-12
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,27424,159,2.93 [2.00-4.29],3.7938271138507214e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,VSIG4,V-set and immunoglobulin domain-containing protein 4,27385,159,2.23 [1.67-2.99],6.410929098654245e-08
