Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACVRL1,Serine/threonine-protein kinase receptor R3,25919,231,4.61 [3.11-6.83],2.4185972792540987e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,25967,232,3.18 [2.55-3.97],1.1321036247129207e-24
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26314,234,4.34 [3.11-6.05],4.389622168938923e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADM,Pro-adrenomedullin,26350,233,4.12 [2.62-6.48],8.574170756284951e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGRN,Agrin,26266,236,3.53 [2.76-4.52],9.669922381188144e-24
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALPP,"Alkaline phosphatase, placental type",26013,232,1.40 [1.25-1.56],1.289911727851095e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AMBP,Protein AMBP,26312,232,6.15 [3.72-10.16],1.4512982524769365e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,26013,232,2.60 [2.22-3.05],5.534566562553771e-32
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASGR2,Asialoglycoprotein receptor 2,22747,207,3.44 [2.24-5.30],1.9229327348829232e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ATRAID,All-trans retinoic acid-induced differentiation factor,22628,203,1.72 [1.45-2.04],6.366588805965142e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B2M,Beta-2-microglobulin,22782,207,1.85 [1.59-2.15],1.0654701697778533e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",26266,236,3.80 [2.64-5.49],9.596910759220725e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB1,BPI fold-containing family B member 1,26058,231,2.16 [1.79-2.62],1.5093564973815685e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BSG,Basigin,26360,236,7.56 [4.72-12.11],3.685273309753437e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BST2,Bone marrow stromal antigen 2,26357,234,1.58 [1.35-1.85],8.701080118766386e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BTN2A1,Butyrophilin subfamily 2 member A1,26266,236,4.39 [3.13-6.16],1.1614284859031377e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1QA,Complement C1q subcomponent subunit A,26267,235,4.22 [2.64-6.73],1.6085307962794939e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CAPG,Macrophage-capping protein,25928,229,1.71 [1.44-2.03],7.674528865790265e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL15,C-C motif chemokine 15,26449,234,1.96 [1.56-2.46],6.308227677531415e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL17,C-C motif chemokine 17,26098,235,1.63 [1.44-1.84],2.0438488372746304e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL18,C-C motif chemokine 18,25753,230,1.61 [1.45-1.79],2.345088222485708e-19
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL21,C-C motif chemokine 21,26266,236,1.70 [1.46-1.97],3.83913844117502e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL22,C-C motif chemokine 22,25892,235,1.72 [1.43-2.06],5.633286501361983e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL3,C-C motif chemokine 3,26093,233,1.44 [1.31-1.59],2.963300166332456e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL7,C-C motif chemokine 7,26093,233,1.82 [1.64-2.02],2.1064604913102642e-29
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCN3,CCN family member 3,26410,233,2.34 [1.76-3.11],4.054774571949401e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD14,Monocyte differentiation antigen CD14,25570,229,2.11 [1.63-2.74],1.9532644035502323e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,26222,232,2.05 [1.60-2.63],1.32114470805481e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD27,CD27 antigen,26223,236,3.47 [2.83-4.27],2.6750719611894317e-32
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD274,Programmed cell death 1 ligand 1,25956,231,2.91 [2.32-3.66],4.116877147659757e-20
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD28,T-cell-specific surface glycoprotein CD28,25536,227,2.12 [1.74-2.57],3.396995450139209e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300A,CMRF35-like molecule 8,22259,204,3.89 [2.58-5.89],1.1576821747316744e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300C,CMRF35-like molecule 6,26357,234,3.31 [2.49-4.39],1.114839118974832e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300E,CMRF35-like molecule 2,26251,233,2.87 [2.26-3.63],2.895469817632724e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD302,CD302 antigen,26013,232,3.60 [2.66-4.85],5.876651847515858e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,26013,232,2.72 [1.95-3.80],4.1502480198279755e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD46,Membrane cofactor protein,25961,231,2.68 [2.05-3.50],4.155132492312782e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD5,T-cell surface glycoprotein CD5,26312,232,2.34 [1.73-3.17],4.2325360548994054e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD59,CD59 glycoprotein,25167,221,2.84 [1.97-4.09],2.4548851455215867e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD72,B-cell differentiation antigen CD72,22259,204,2.28 [1.72-3.00],6.6631050694636635e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD74,HLA class II histocompatibility antigen gamma chain,26357,234,3.89 [2.99-5.06],2.7244293638509693e-24
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD79B,B-cell antigen receptor complex-associated protein beta chain,26404,236,2.28 [1.89-2.76],1.0609934349478101e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD80,T-lymphocyte activation antigen CD80,22734,203,6.06 [4.77-7.69],1.6171364043898585e-49
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD83,CD83 antigen,26093,233,4.28 [3.35-5.46],3.0242611616259167e-31
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD93,Complement component C1q receptor,25127,224,3.33 [2.40-4.63],7.91772478159716e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDCP1,CUB domain-containing protein 1,25956,231,2.79 [2.34-3.33],7.309247628060607e-30
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDH3,Cadherin-3,26357,234,2.67 [2.12-3.35],2.9799945129235226e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,22737,207,5.17 [4.30-6.21],1.384779455100086e-68
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHAD,Chondroadherin,22259,204,0.47 [0.37-0.59],8.206442334551701e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22685,203,2.07 [1.59-2.69],6.063041580703281e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHGA,Chromogranin-A,22737,207,1.50 [1.35-1.66],3.0918634899161225e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHI3L1,Chitinase-3-like protein 1,25560,225,1.45 [1.27-1.65],3.1385876247557576e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHRDL1,Chordin-like protein 1,26220,235,4.05 [2.88-5.71],1.2124873811483006e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CKAP4,Cytoskeleton-associated protein 4,26275,236,3.61 [2.77-4.71],2.9594096623716738e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC14A,C-type lectin domain family 14 member A,26132,232,2.61 [1.87-3.63],1.694988211140177e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC1A,C-type lectin domain family 1 member A,25654,227,2.59 [1.87-3.58],9.75554516139762e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC5A,C-type lectin domain family 5 member A,26046,233,3.50 [2.50-4.89],2.4247178153841693e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC6A,C-type lectin domain family 6 member A,25536,227,2.44 [2.01-2.97],3.8733482385743234e-19
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CNTN1,Contactin-1,26449,234,0.40 [0.30-0.54],4.040964449710957e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL18A1,Collagen alpha-1(XVIII) chain,26237,231,6.10 [3.84-9.69],1.9551097397674183e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL24A1,Collagen alpha-1(XXIV) chain,22628,203,2.56 [1.95-3.35],1.0525202791409164e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL6A3,Collagen alpha-3(VI) chain,26449,234,3.64 [2.84-4.65],7.193492954364262e-25
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COLEC12,Collectin-12,26137,235,5.11 [3.51-7.43],1.5013745537115872e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CRIM1,Cysteine-rich motor neuron 1 protein,26266,236,7.69 [5.07-11.66],7.230132615514617e-22
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CSF1,Macrophage colony-stimulating factor 1,26266,236,5.17 [3.67-7.29],7.330808961709633e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CST3,Cystatin-C,26185,232,4.65 [3.38-6.39],2.8710108892723735e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CSTB,Cystatin-B,25762,231,2.55 [2.06-3.16],1.5465466813338806e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CTSL,Cathepsin L1,26131,233,3.72 [2.45-5.64],6.07991206313728e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CTSZ,Cathepsin Z,26134,232,2.86 [2.02-4.07],3.974769546784191e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CX3CL1,Fractalkine,25956,231,2.42 [1.80-3.26],5.836721490396912e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL10,C-X-C motif chemokine 10,26266,236,1.78 [1.58-2.01],7.532155711341657e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL11,C-X-C motif chemokine 11,26357,234,1.45 [1.31-1.61],6.186917273583756e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL13,C-X-C motif chemokine 13,26357,234,1.62 [1.51-1.75],8.451271419304999e-39
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL16,C-X-C motif chemokine 16,26404,234,6.27 [4.03-9.74],3.3088647057190955e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL17,C-X-C motif chemokine 17,26404,236,2.58 [2.20-3.02],4.700711613898701e-32
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL9,C-X-C motif chemokine 9,26266,236,1.82 [1.61-2.06],3.0589458975166783e-22
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,DDR1,Epithelial discoidin domain-containing receptor 1,26357,234,3.43 [2.26-5.21],8.172502975638717e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,DEFA1_DEFA1B,Neutrophil defensin 1,25594,228,1.61 [1.38-1.87],8.97047601596173e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,DLL1,Delta-like protein 1,26223,236,4.24 [3.04-5.91],1.4415214458827725e-17
