Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27054,71,2.29 [1.94-2.71],5.216511027537822e-22
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACE2,Angiotensin-converting enzyme 2,27198,72,3.79 [3.06-4.70],8.596471223527176e-34
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACHE,Acetylcholinesterase,23641,67,3.38 [2.30-4.96],4.9328858087754e-10
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACP5,Tartrate-resistant acid phosphatase type 5,27831,75,2.77 [2.17-3.53],4.0174694146069176e-16
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACY1,Aminoacylase-1,27705,76,3.70 [2.94-4.66],7.790491404559511e-29
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23388,63,3.18 [2.37-4.26],1.1428191883290372e-14
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADA2,Adenosine deaminase 2,27528,74,6.76 [5.17-8.85],4.544482620811763e-44
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27198,72,11.43 [6.26-20.86],2.2253047532350977e-15
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27896,75,4.24 [2.63-6.82],2.692674012010505e-09
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24027,61,3.97 [2.44-6.46],3.0654093769561737e-08
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28043,76,13.79 [5.95-31.99],9.621736423124956e-10
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADAMTSL2,ADAMTS-like protein 2,24152,68,17.54 [12.29-25.03],4.021023868452769e-56
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADGRE1,Adhesion G protein-coupled receptor E1,24027,61,3.27 [2.48-4.30],3.4788150661309955e-17
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADGRE2,Adhesion G protein-coupled receptor E2,27841,75,9.04 [5.76-14.18],8.86808809645406e-22
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADGRE5,Adhesion G protein-coupled receptor E5,27906,76,4.87 [3.82-6.20],9.457083657736914e-38
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADGRG1,Adhesion G-protein coupled receptor G1,27583,74,2.33 [1.97-2.76],4.462068082264491e-23
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ADH1B,All-trans-retinol dehydrogenase,23641,67,1.90 [1.53-2.37],1.0750460444737306e-08
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",AGXT,Serine--pyruvate aminotransferase,27705,76,2.69 [2.22-3.27],1.705345890352743e-23
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",AKR1B10,Aldo-keto reductase family 1 member B10,23477,64,1.95 [1.61-2.37],1.5052354929205006e-11
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",AKR7L,Aflatoxin B1 aldehyde reductase member 4,23467,64,1.82 [1.49-2.22],5.399585928270451e-09
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ALCAM,CD166 antigen,28043,76,4.37 [2.77-6.89],2.3013536230038342e-10
Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",ALDH1A1,Retinal dehydrogenase 1,27710,74,2.77 [2.17-3.54],4.135684982874946e-16
