Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other sleep disorders,A1BG,Alpha-1B-glycoprotein,42656,949,0.81 [0.56-1.17],0.2619453695866103
Chapter VI Diseases of the nervous system,Other sleep disorders,AAMDC,Mth938 domain-containing protein,41459,918,1.00 [0.89-1.12],0.9705759574989122
Chapter VI Diseases of the nervous system,Other sleep disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,48725,1109,0.98 [0.89-1.08],0.7163155134733671
Chapter VI Diseases of the nervous system,Other sleep disorders,ABCA2,ATP-binding cassette sub-family A member 2,41201,914,1.21 [1.02-1.43],0.0283766659525542
Chapter VI Diseases of the nervous system,Other sleep disorders,ABHD14B,Protein ABHD14B,48410,1102,1.04 [0.95-1.14],0.3864438643425398
Chapter VI Diseases of the nervous system,Other sleep disorders,ABL1,Tyrosine-protein kinase ABL1,48725,1109,1.13 [1.05-1.22],0.0018763224168565
Chapter VI Diseases of the nervous system,Other sleep disorders,ABO,Histo-blood group ABO system transferase,42630,951,1.01 [0.96-1.05],0.8162817367024757
Chapter VI Diseases of the nervous system,Other sleep disorders,ABRAXAS2,BRISC complex subunit Abraxas 2,41201,914,1.03 [0.94-1.13],0.560182198652043
Chapter VI Diseases of the nervous system,Other sleep disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",47790,1082,1.07 [1.00-1.13],0.0476829936069712
Chapter VI Diseases of the nervous system,Other sleep disorders,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",41818,928,1.04 [0.96-1.14],0.3279074866809391
Chapter VI Diseases of the nervous system,Other sleep disorders,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42594,948,0.96 [0.90-1.03],0.3025294175564763
Chapter VI Diseases of the nervous system,Other sleep disorders,ACAN,Aggrecan core protein,48467,1106,0.86 [0.72-1.04],0.1267733530312499
Chapter VI Diseases of the nervous system,Other sleep disorders,ACE,Angiotensin-converting enzyme,42630,951,1.05 [0.84-1.32],0.6692416100729286
Chapter VI Diseases of the nervous system,Other sleep disorders,ACE2,Angiotensin-converting enzyme 2,48056,1097,1.24 [1.14-1.35],1.4416067878198382e-06
Chapter VI Diseases of the nervous system,Other sleep disorders,ACHE,Acetylcholinesterase,41658,924,0.88 [0.73-1.07],0.1976200934669248
Chapter VI Diseases of the nervous system,Other sleep disorders,ACOT13,Acyl-coenzyme A thioesterase 13,42408,945,1.05 [0.99-1.10],0.1098075035716969
Chapter VI Diseases of the nervous system,Other sleep disorders,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,48935,1115,1.04 [0.94-1.15],0.487316261828483
Chapter VI Diseases of the nervous system,Other sleep disorders,ACP1,Low molecular weight phosphotyrosine protein phosphatase,41365,921,0.97 [0.84-1.12],0.6747291012034576
Chapter VI Diseases of the nervous system,Other sleep disorders,ACP5,Tartrate-resistant acid phosphatase type 5,49152,1117,1.08 [0.92-1.27],0.3472006562758006
Chapter VI Diseases of the nervous system,Other sleep disorders,ACP6,Lysophosphatidic acid phosphatase type 6,49293,1125,1.01 [0.94-1.09],0.7678535778849438
Chapter VI Diseases of the nervous system,Other sleep disorders,ACRBP,Acrosin-binding protein,42399,947,1.11 [0.96-1.30],0.1637246506352793
Chapter VI Diseases of the nervous system,Other sleep disorders,ACRV1,Acrosomal protein SP-10,41365,921,1.02 [0.94-1.09],0.6737433749502357
Chapter VI Diseases of the nervous system,Other sleep disorders,ACSL1,Long-chain-fatty-acid--CoA ligase 1,41201,914,0.94 [0.78-1.13],0.5191380766671958
Chapter VI Diseases of the nervous system,Other sleep disorders,ACTA2,"Actin, aortic smooth muscle",48056,1097,1.19 [1.07-1.33],0.0017476313432575
Chapter VI Diseases of the nervous system,Other sleep disorders,ACTN2,Alpha-actinin-2,41201,914,1.10 [1.00-1.21],0.0597702661414825
