Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",A1BG,Alpha-1B-glycoprotein,44128,954,1.17 [0.82-1.67],0.3960237084561268
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AAMDC,Mth938 domain-containing protein,42889,921,1.05 [0.93-1.18],0.420475054072865
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",AARSD1,Alanyl-tRNA editing protein Aarsd1,50460,1107,1.00 [0.91-1.09],0.9234991542364742
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABCA2,ATP-binding cassette sub-family A member 2,42618,927,1.09 [0.92-1.29],0.3343097473734381
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABHD14B,Protein ABHD14B,50135,1094,1.04 [0.95-1.14],0.3730975221310922
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABL1,Tyrosine-protein kinase ABL1,50460,1107,1.12 [1.03-1.20],0.0045052650799517
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABO,Histo-blood group ABO system transferase,44096,951,0.99 [0.95-1.03],0.5944294768197438
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ABRAXAS2,BRISC complex subunit Abraxas 2,42618,927,1.05 [0.95-1.15],0.3447635173200991
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49498,1063,1.14 [1.07-1.21],4.201224996451531e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43256,941,1.09 [1.01-1.18],0.0252076767888081
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44062,947,1.03 [0.96-1.10],0.4096263026748461
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACAN,Aggrecan core protein,50213,1092,1.01 [0.83-1.22],0.9251861190625068
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACE,Angiotensin-converting enzyme,44096,951,1.30 [1.03-1.64],0.0279909598247293
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACE2,Angiotensin-converting enzyme 2,49758,1075,1.14 [1.03-1.26],0.0082972862094
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACHE,Acetylcholinesterase,43098,930,0.97 [0.80-1.17],0.7333779780876204
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACOT13,Acyl-coenzyme A thioesterase 13,43868,944,1.03 [0.98-1.09],0.2855101931803127
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50691,1104,1.16 [1.05-1.28],0.0041635793266624
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP1,Low molecular weight phosphotyrosine protein phosphatase,42781,921,0.89 [0.77-1.03],0.1129772595368415
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP5,Tartrate-resistant acid phosphatase type 5,50903,1106,1.01 [0.86-1.19],0.8843249814271815
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACP6,Lysophosphatidic acid phosphatase type 6,51040,1113,1.00 [0.93-1.09],0.9100209915429684
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACRBP,Acrosin-binding protein,43847,947,1.15 [0.99-1.34],0.0674346523426289
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACRV1,Acrosomal protein SP-10,42781,921,1.00 [0.92-1.09],0.9704965143381044
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACSL1,Long-chain-fatty-acid--CoA ligase 1,42618,927,1.08 [0.92-1.27],0.3381510954686003
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTA2,"Actin, aortic smooth muscle",49758,1075,1.11 [0.99-1.24],0.0852704403384028
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTN2,Alpha-actinin-2,42618,927,1.10 [0.99-1.22],0.0717178439101629
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACTN4,Alpha-actinin-4,49740,1093,1.14 [0.98-1.33],0.0944597334732971
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACVRL1,Serine/threonine-protein kinase receptor R3,50209,1094,1.33 [1.08-1.65],0.008444267461346
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACY1,Aminoacylase-1,50691,1104,1.06 [0.98-1.15],0.1619882340482427
