Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,A1BG,Alpha-1B-glycoprotein,43371,197,1.07 [0.49-2.37],0.8598424553165722
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AAMDC,Mth938 domain-containing protein,42162,194,1.01 [0.78-1.30],0.9606956082650656
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AARSD1,Alanyl-tRNA editing protein Aarsd1,49581,228,0.96 [0.77-1.18],0.6734625603774747
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABCA2,ATP-binding cassette sub-family A member 2,41881,190,1.07 [0.73-1.57],0.73132371064299
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABHD14B,Protein ABHD14B,49266,225,0.91 [0.74-1.12],0.391681437829445
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABL1,Tyrosine-protein kinase ABL1,49581,228,1.07 [0.90-1.27],0.4323201017278574
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABO,Histo-blood group ABO system transferase,43341,196,0.99 [0.90-1.09],0.8911742945904148
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABRAXAS2,BRISC complex subunit Abraxas 2,41881,190,1.02 [0.82-1.25],0.8853209494811821
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48653,218,1.08 [0.94-1.24],0.2906392083799317
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42510,195,1.08 [0.91-1.29],0.3796580110064244
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43311,196,1.05 [0.91-1.23],0.4915282071122951
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAN,Aggrecan core protein,49347,226,1.09 [0.72-1.66],0.6796827360533372
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE,Angiotensin-converting enzyme,43341,196,1.45 [0.87-2.41],0.1575387301507305
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE2,Angiotensin-converting enzyme 2,48906,223,1.13 [0.91-1.40],0.2777785100784717
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACHE,Acetylcholinesterase,42360,192,1.24 [0.83-1.84],0.2887654847875954
