Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,A1BG,Alpha-1B-glycoprotein,32085,1022,0.93 [0.66-1.32],0.6824621603478714
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AAMDC,Mth938 domain-containing protein,31209,986,1.07 [0.95-1.20],0.2581518124042151
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AARSD1,Alanyl-tRNA editing protein Aarsd1,36663,1184,0.99 [0.90-1.08],0.7953168707504759
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABCA2,ATP-binding cassette sub-family A member 2,31012,996,1.06 [0.90-1.25],0.490406564942632
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABHD14B,Protein ABHD14B,36455,1176,1.10 [1.01-1.21],0.0307307697535749
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABL1,Tyrosine-protein kinase ABL1,36663,1184,1.00 [0.93-1.08],0.983308340602991
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABO,Histo-blood group ABO system transferase,32067,1021,1.03 [0.98-1.07],0.2151940031484338
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABRAXAS2,BRISC complex subunit Abraxas 2,31012,996,1.01 [0.92-1.10],0.8957775699704174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",35985,1155,0.98 [0.91-1.04],0.4422710234638685
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",31469,1004,0.93 [0.84-1.02],0.1314317107588352
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",32055,1028,1.01 [0.94-1.08],0.8223763708596504
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,36500,1185,1.51 [1.26-1.81],1.0932856357273569e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE,Angiotensin-converting enzyme,32067,1021,0.94 [0.75-1.18],0.593944024282647
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,36157,1168,1.10 [1.00-1.21],0.0577882595394855
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACHE,Acetylcholinesterase,31344,1001,1.08 [0.90-1.29],0.3993862071275208
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACOT13,Acyl-coenzyme A thioesterase 13,31911,1010,1.02 [0.97-1.08],0.4338442307975677
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,36834,1195,0.96 [0.87-1.07],0.4485786046816522
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP1,Low molecular weight phosphotyrosine protein phosphatase,31108,1002,1.03 [0.91-1.18],0.6226648348818373
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP5,Tartrate-resistant acid phosphatase type 5,37000,1195,0.93 [0.80-1.09],0.3700297565221655
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP6,Lysophosphatidic acid phosphatase type 6,37108,1194,1.04 [0.96-1.12],0.3258163286479113
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACRBP,Acrosin-binding protein,31896,1014,1.12 [0.97-1.30],0.113958351997966
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACRV1,Acrosomal protein SP-10,31108,1002,1.05 [0.97-1.13],0.2242828327244841
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACSL1,Long-chain-fatty-acid--CoA ligase 1,31012,996,0.98 [0.83-1.16],0.7942588554520936
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTA2,"Actin, aortic smooth muscle",36157,1168,1.01 [0.90-1.14],0.8647148047302802
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTN2,Alpha-actinin-2,31012,996,1.19 [1.09-1.31],0.0002197601271095
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTN4,Alpha-actinin-4,36163,1164,1.03 [0.88-1.21],0.6845377507039746
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACVRL1,Serine/threonine-protein kinase receptor R3,36503,1176,1.06 [0.85-1.32],0.6170497119013902
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACY1,Aminoacylase-1,36834,1195,0.97 [0.89-1.05],0.467530136991055
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,31012,996,0.99 [0.89-1.11],0.9024530846217592
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACYP1,Acylphosphatase-1,31220,994,1.13 [1.03-1.23],0.0096295324539895
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,37233,1204,1.19 [1.04-1.37],0.0125643457371397
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA2,Adenosine deaminase 2,36607,1187,0.89 [0.79-1.01],0.0738680748034055
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,31108,1002,0.97 [0.81-1.17],0.7781107533295478
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,36157,1168,0.93 [0.78-1.10],0.3696720294942477
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,36564,1178,0.97 [0.84-1.12],0.6786997939823851
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,37233,1204,1.07 [0.92-1.24],0.3581779317294048
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,37096,1196,1.06 [0.89-1.27],0.525028082383572
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,31911,1010,1.31 [1.07-1.59],0.0075985508691796
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,31108,1002,0.87 [0.72-1.07],0.1823416298936801
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,37279,1202,0.82 [0.66-1.02],0.0713756182823267
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,36663,1184,0.98 [0.87-1.10],0.7259315416832943
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,36157,1168,0.90 [0.75-1.07],0.2326816472294088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,31108,1002,1.04 [0.88-1.23],0.6227872070660316
