Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,A1BG,Alpha-1B-glycoprotein,44467,510,0.90 [0.55-1.48],0.669188926435894
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,AAMDC,Mth938 domain-containing protein,43232,494,1.01 [0.86-1.19],0.9074005283146986
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,AARSD1,Alanyl-tRNA editing protein Aarsd1,50796,604,0.93 [0.81-1.06],0.2518531736867486
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ABCA2,ATP-binding cassette sub-family A member 2,42956,482,1.42 [1.14-1.78],0.0021384746173852
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ABHD14B,Protein ABHD14B,50481,593,1.08 [0.95-1.23],0.229913813363864
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ABL1,Tyrosine-protein kinase ABL1,50796,604,1.07 [0.97-1.19],0.191359121928758
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ABO,Histo-blood group ABO system transferase,44438,508,0.98 [0.93-1.04],0.5584058675987292
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ABRAXAS2,BRISC complex subunit Abraxas 2,42956,482,0.97 [0.85-1.10],0.6166604305631981
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49825,587,1.08 [0.99-1.18],0.075046260678095
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43599,493,1.06 [0.94-1.19],0.3199616906508182
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44406,504,0.98 [0.89-1.08],0.7020469298124199
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACAN,Aggrecan core protein,50533,596,1.10 [0.85-1.43],0.4672668868517642
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACE,Angiotensin-converting enzyme,44438,508,1.60 [1.18-2.18],0.002578404294591
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACE2,Angiotensin-converting enzyme 2,50092,588,1.28 [1.13-1.44],7.94222316127822e-05
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACHE,Acetylcholinesterase,43429,488,0.90 [0.69-1.17],0.4432446877573617
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACOT13,Acyl-coenzyme A thioesterase 13,44214,508,1.00 [0.93-1.08],0.9766593761671388
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51020,600,1.06 [0.93-1.22],0.3822220043820107
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43121,491,0.83 [0.68-1.01],0.0677040208173919
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACP5,Tartrate-resistant acid phosphatase type 5,51245,603,1.13 [0.91-1.41],0.2607461828603052
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACP6,Lysophosphatidic acid phosphatase type 6,51382,607,1.07 [0.96-1.19],0.2327652348264842
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACRBP,Acrosin-binding protein,44199,499,1.05 [0.85-1.30],0.6734217834346491
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACRV1,Acrosomal protein SP-10,43121,491,1.07 [0.97-1.18],0.1947532848282689
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACSL1,Long-chain-fatty-acid--CoA ligase 1,42956,482,1.19 [0.96-1.48],0.1070838339898387
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACTA2,"Actin, aortic smooth muscle",50092,588,1.33 [1.15-1.53],7.921191183225399e-05
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACTN2,Alpha-actinin-2,42956,482,1.06 [0.92-1.22],0.4338270410059152
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACTN4,Alpha-actinin-4,50064,593,1.13 [0.91-1.39],0.2712871847450626
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACVRL1,Serine/threonine-protein kinase receptor R3,50554,593,2.68 [2.07-3.48],1.1193441237310553e-13
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACY1,Aminoacylase-1,51020,600,0.97 [0.86-1.09],0.5936985427392546
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,42956,482,0.96 [0.82-1.12],0.5855464428028783
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACYP1,Acylphosphatase-1,43266,487,1.04 [0.91-1.19],0.5760622727177829
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADA,Adenosine deaminase,51586,607,1.07 [0.88-1.30],0.5214915821936128
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADA2,Adenosine deaminase 2,50726,609,1.40 [1.19-1.64],3.6486533147718007e-05
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43121,491,1.57 [1.26-1.94],4.2241181352758295e-05
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,50092,588,1.00 [0.79-1.27],0.9969314260792528
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50639,594,1.59 [1.30-1.94],6.249056651562871e-06
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51586,607,1.28 [1.03-1.58],0.0232920104824802
