Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,A1BG,Alpha-1B-glycoprotein,40581,484,1.60 [0.95-2.68],0.0743009966503583
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,AAMDC,Mth938 domain-containing protein,39468,468,1.00 [0.84-1.18],0.9998040984408184
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,AARSD1,Alanyl-tRNA editing protein Aarsd1,46049,579,0.93 [0.81-1.06],0.2895991467425134
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ABCA2,ATP-binding cassette sub-family A member 2,39210,464,1.25 [0.98-1.59],0.0705134024546425
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ABHD14B,Protein ABHD14B,45780,583,1.03 [0.90-1.17],0.6681883530137808
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ABL1,Tyrosine-protein kinase ABL1,46049,579,1.12 [1.01-1.25],0.0370657600050948
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ABO,Histo-blood group ABO system transferase,40555,483,1.01 [0.95-1.07],0.6987169087093554
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ABRAXAS2,BRISC complex subunit Abraxas 2,39210,464,1.02 [0.89-1.17],0.7368528552254561
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",45187,564,1.08 [0.98-1.18],0.1039557173572272
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",39796,469,1.00 [0.88-1.13],0.9436387077357516
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",40528,479,1.02 [0.92-1.12],0.7117293303008418
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACAN,Aggrecan core protein,45821,579,1.22 [0.94-1.60],0.1390811752511251
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACE,Angiotensin-converting enzyme,40555,483,1.00 [0.72-1.38],0.9900667749781048
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACE2,Angiotensin-converting enzyme 2,45413,572,1.18 [1.03-1.35],0.0159435767920947
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACHE,Acetylcholinesterase,39640,469,0.78 [0.60-1.03],0.0821278747118885
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACOT13,Acyl-coenzyme A thioesterase 13,40343,476,1.02 [0.95-1.10],0.5961411396061949
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,46253,584,1.05 [0.91-1.21],0.4859553735602254
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,39361,465,0.79 [0.64-0.97],0.0228568061049259
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACP5,Tartrate-resistant acid phosphatase type 5,46462,586,1.09 [0.87-1.36],0.4644365285766123
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACP6,Lysophosphatidic acid phosphatase type 6,46596,587,1.07 [0.96-1.20],0.2400914010206695
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACRBP,Acrosin-binding protein,40339,474,1.26 [1.02-1.54],0.0284905737779692
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACRV1,Acrosomal protein SP-10,39361,465,1.00 [0.90-1.11],0.9850004508995924
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,39210,464,0.78 [0.59-1.03],0.082563338047815
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACTA2,"Actin, aortic smooth muscle",45413,572,1.54 [1.36-1.74],2.4205487641353934e-11
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACTN2,Alpha-actinin-2,39210,464,1.19 [1.03-1.36],0.0151519571346846
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACTN4,Alpha-actinin-4,45397,571,1.21 [0.99-1.48],0.0644896568342359
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACVRL1,Serine/threonine-protein kinase receptor R3,45846,585,2.88 [2.12-3.93],1.5578828278297206e-11
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACY1,Aminoacylase-1,46253,584,1.02 [0.91-1.15],0.7057523036456375
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,39210,464,1.01 [0.86-1.19],0.8883064361470208
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ACYP1,Acylphosphatase-1,39494,466,1.00 [0.87-1.14],0.9857707939407496
Chapter XIV Diseases of the genitourinary system,Hydronephrosis,ADA,Adenosine deaminase,46778,592,0.95 [0.77-1.17],0.6157595994679272
