Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,A1BG,Alpha-1B-glycoprotein,44858,585,1.06 [0.66-1.68],0.8160933739157337
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,AAMDC,Mth938 domain-containing protein,43598,566,0.98 [0.84-1.14],0.7921185657262055
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,AARSD1,Alanyl-tRNA editing protein Aarsd1,51282,665,0.94 [0.83-1.06],0.28642240272443
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ABCA2,ATP-binding cassette sub-family A member 2,43319,561,1.03 [0.82-1.30],0.7966093511053729
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ABHD14B,Protein ABHD14B,50959,653,0.94 [0.83-1.06],0.324093345994828
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ABL1,Tyrosine-protein kinase ABL1,51282,665,1.01 [0.91-1.12],0.8258618492930719
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ABO,Histo-blood group ABO system transferase,44826,581,1.00 [0.95-1.06],0.9787080379911034
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ABRAXAS2,BRISC complex subunit Abraxas 2,43319,561,0.98 [0.87-1.11],0.7819707396335568
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50307,654,0.97 [0.89-1.06],0.523291000013015
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43973,577,0.99 [0.88-1.11],0.9024662317017352
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44786,581,0.91 [0.83-1.00],0.0438003002826995
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACAN,Aggrecan core protein,51029,657,1.17 [0.91-1.50],0.231164172615673
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACE,Angiotensin-converting enzyme,44826,581,1.31 [0.98-1.76],0.0677286906282564
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACE2,Angiotensin-converting enzyme 2,50576,663,1.13 [1.00-1.28],0.0597111443358068
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACHE,Acetylcholinesterase,43810,572,1.23 [0.97-1.56],0.090088324501329
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACOT13,Acyl-coenzyme A thioesterase 13,44598,581,0.96 [0.90-1.03],0.256771333296017
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51520,666,0.99 [0.87-1.14],0.934686589001596
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43494,570,0.90 [0.75-1.08],0.2513344913486135
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACP5,Tartrate-resistant acid phosphatase type 5,51745,669,1.17 [0.95-1.43],0.1473418512704065
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACP6,Lysophosphatidic acid phosphatase type 6,51881,671,1.02 [0.92-1.13],0.7477830031726995
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACRBP,Acrosin-binding protein,44579,579,0.79 [0.64-0.98],0.0306108855349546
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACRV1,Acrosomal protein SP-10,43494,570,1.09 [0.99-1.21],0.084421327798647
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACSL1,Long-chain-fatty-acid--CoA ligase 1,43319,561,0.94 [0.75-1.18],0.6064105158013984
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACTA2,"Actin, aortic smooth muscle",50576,663,1.26 [1.10-1.45],0.0009871554266691
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACTN2,Alpha-actinin-2,43319,561,1.11 [0.97-1.27],0.1259044373979698
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACTN4,Alpha-actinin-4,50550,652,0.98 [0.79-1.22],0.8463212613656739
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACVRL1,Serine/threonine-protein kinase receptor R3,51035,655,1.21 [0.92-1.58],0.1748485710753162
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACY1,Aminoacylase-1,51520,666,0.89 [0.79-1.00],0.0421498105479551
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,43319,561,0.88 [0.76-1.03],0.1127235379638514
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ACYP1,Acylphosphatase-1,43646,570,0.94 [0.83-1.06],0.3104224077534344
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADA,Adenosine deaminase,52083,669,0.96 [0.79-1.16],0.6579686061232177
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADA2,Adenosine deaminase 2,51221,663,1.27 [1.09-1.49],0.0024078394187616
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43494,570,1.37 [1.09-1.73],0.0079485328082483
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,50576,663,1.39 [1.11-1.74],0.0036650009536838
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,51120,656,0.98 [0.81-1.19],0.8754260241917354
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,52083,669,0.98 [0.81-1.20],0.8718408817622417
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51888,671,1.29 [1.02-1.62],0.0361191268037183
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44598,581,1.47 [1.14-1.90],0.0034067497125277
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,43494,570,1.35 [1.08-1.71],0.0100073707909798
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,52156,677,1.11 [0.83-1.48],0.497592181344249
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,51282,665,0.97 [0.83-1.14],0.700313350539828
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,50576,663,1.20 [0.99-1.45],0.0583219779514908
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,43494,570,1.22 [0.98-1.53],0.0806987698910107
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,51678,669,0.72 [0.62-0.83],1.4520103052673708e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTSL2,ADAMTS-like protein 2,44792,588,1.29 [1.02-1.63],0.0317096205621064
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTSL4,ADAMTS-like protein 4,43598,566,1.52 [1.08-2.15],0.0173718041185973
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADAMTSL5,ADAMTS-like protein 5,44786,581,1.14 [0.93-1.40],0.2039577581785757
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,50307,654,0.95 [0.76-1.17],0.610769985152126
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADD1,Alpha-adducin,43810,572,0.91 [0.81-1.02],0.1079798685537135
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRB3,Adhesion G protein-coupled receptor B3,51035,655,1.14 [0.93-1.40],0.2083599181867067
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRD1,Adhesion G-protein coupled receptor D1,43810,572,0.89 [0.71-1.10],0.2755665888648129
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRE1,Adhesion G protein-coupled receptor E1,44598,581,1.03 [0.89-1.18],0.7310948875005219
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRE2,Adhesion G protein-coupled receptor E2,51742,672,1.18 [0.93-1.51],0.1727147548389495
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRE5,Adhesion G protein-coupled receptor E5,51904,674,1.31 [1.05-1.63],0.0152393552083669
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRF5,Adhesion G protein-coupled receptor F5,44786,581,0.99 [0.75-1.30],0.915801537164283
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,ADGRG1,Adhesion G-protein coupled receptor G1,51282,665,1.16 [1.07-1.25],0.0003199833564965
