Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,A1BG,Alpha-1B-glycoprotein,44445,821,1.01 [0.68-1.49],0.9771731547020108
Chapter VI Diseases of the nervous system,Sleep apnoea,AAMDC,Mth938 domain-containing protein,43196,795,0.99 [0.87-1.12],0.8264605973342488
Chapter VI Diseases of the nervous system,Sleep apnoea,AARSD1,Alanyl-tRNA editing protein Aarsd1,50800,953,0.96 [0.87-1.07],0.4731572481320042
Chapter VI Diseases of the nervous system,Sleep apnoea,ABCA2,ATP-binding cassette sub-family A member 2,42928,796,1.18 [0.99-1.42],0.0689988425698168
Chapter VI Diseases of the nervous system,Sleep apnoea,ABHD14B,Protein ABHD14B,50485,946,1.03 [0.93-1.13],0.6325213508794456
Chapter VI Diseases of the nervous system,Sleep apnoea,ABL1,Tyrosine-protein kinase ABL1,50800,953,1.11 [1.03-1.21],0.0094992088547345
Chapter VI Diseases of the nervous system,Sleep apnoea,ABO,Histo-blood group ABO system transferase,44415,824,1.02 [0.97-1.06],0.4709355367299357
Chapter VI Diseases of the nervous system,Sleep apnoea,ABRAXAS2,BRISC complex subunit Abraxas 2,42928,796,1.04 [0.94-1.15],0.4416679041617675
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49831,931,1.08 [1.01-1.16],0.0248773980498906
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43576,809,1.04 [0.94-1.14],0.4680233361318403
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44376,821,0.96 [0.89-1.03],0.268694245793675
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAN,Aggrecan core protein,50547,951,0.79 [0.65-0.97],0.0257967079721263
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE,Angiotensin-converting enzyme,44415,824,1.07 [0.84-1.36],0.5966100778322838
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE2,Angiotensin-converting enzyme 2,50099,944,1.22 [1.11-1.33],2.489840946844144e-05
Chapter VI Diseases of the nervous system,Sleep apnoea,ACHE,Acetylcholinesterase,43411,802,0.86 [0.71-1.06],0.1543481984854463
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOT13,Acyl-coenzyme A thioesterase 13,44190,819,1.04 [0.98-1.10],0.1737842710229146
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51032,958,1.02 [0.91-1.14],0.6971448142085601
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43099,799,0.95 [0.82-1.11],0.5450653341988565
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP5,Tartrate-resistant acid phosphatase type 5,51255,960,1.06 [0.90-1.26],0.4759495616554995
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP6,Lysophosphatidic acid phosphatase type 6,51395,967,1.00 [0.92-1.09],0.9934310611817772
