Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23438,59,1.77 [1.32-2.37],0.0001174986495353
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,22791,40,1.91 [1.39-2.63],6.614935275426966e-05
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",18981,213,1.34 [1.07-1.67],0.0096930523494607
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,21104,670,1.21 [1.06-1.40],0.0064628772756291
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter X Diseases of the respiratory system,Acute pharyngitis,23296,75,0.30 [0.15-0.62],0.0010563004709212
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XI Diseases of the digestive system,Coeliac disease,22210,129,1.74 [1.41-2.15],1.824088380174299e-07
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XI Diseases of the digestive system,Intestinal adhesions without obstruction,16892,82,1.57 [1.17-2.10],0.0026549703417442
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XI Diseases of the digestive system,Intestinal malabsorption,22237,156,1.68 [1.38-2.05],3.333931945636373e-07
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",17099,289,1.34 [1.12-1.61],0.0017765815435399
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,17238,428,1.29 [1.10-1.52],0.0014199622528473
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,20556,593,1.26 [1.09-1.45],0.0014742418429631
PLCB1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,22388,2425,1.11 [1.03-1.20],0.0081574457358361
