Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GYS1,"Glycogen [starch] synthase, muscle",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26263,2952,1.07 [1.03-1.11],0.000200015536966
GYS1,"Glycogen [starch] synthase, muscle",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26698,1536,1.08 [1.03-1.14],0.0013299905297767
GYS1,"Glycogen [starch] synthase, muscle",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26698,1536,1.08 [1.03-1.14],0.0013299905297767
GYS1,"Glycogen [starch] synthase, muscle",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26873,1269,1.13 [1.07-1.19],6.63574847531462e-06
GYS1,"Glycogen [starch] synthase, muscle","Chapter IV Endocrine, nutritional and metabolic diseases",Depression,26879,1944,1.08 [1.03-1.12],0.0009569945928249
GYS1,"Glycogen [starch] synthase, muscle","Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,24125,1894,1.08 [1.04-1.13],0.0004440468273567
GYS1,"Glycogen [starch] synthase, muscle","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24829,3116,1.06 [1.03-1.10],0.0005496744702325
GYS1,"Glycogen [starch] synthase, muscle","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,26368,4655,1.05 [1.02-1.08],0.0002798077531675
GYS1,"Glycogen [starch] synthase, muscle","Chapter IV Endocrine, nutritional and metabolic diseases",Other anxiety disorders,26875,1596,1.07 [1.02-1.13],0.003750061455954
GYS1,"Glycogen [starch] synthase, muscle",Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26561,1683,1.06 [1.02-1.12],0.0082254858839551
GYS1,"Glycogen [starch] synthase, muscle",Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",27253,87,1.32 [1.08-1.62],0.0058981815469278
GYS1,"Glycogen [starch] synthase, muscle",Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",24220,1857,1.06 [1.02-1.11],0.0060007554133201
GYS1,"Glycogen [starch] synthase, muscle",Chapter V Mental and behavioural disorders,Any mental disorder,26669,4306,1.05 [1.02-1.08],0.0010409325342842
GYS1,"Glycogen [starch] synthase, muscle",Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",24328,1965,1.09 [1.04-1.14],0.0001286524890955
GYS1,"Glycogen [starch] synthase, muscle",Chapter X Diseases of the respiratory system,Diseases of the respiratory system,25205,5139,1.04 [1.01-1.07],0.0071101662663489
GYS1,"Glycogen [starch] synthase, muscle",Chapter X Diseases of the respiratory system,Emphysema,23452,269,1.17 [1.04-1.31],0.007294290500805
GYS1,"Glycogen [starch] synthase, muscle",Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,26728,786,1.11 [1.03-1.18],0.0032353549553932
GYS1,"Glycogen [starch] synthase, muscle",Chapter XI Diseases of the digestive system,Gastrointestinal diseases,21344,8410,1.03 [1.01-1.05],0.0074331982649973
GYS1,"Glycogen [starch] synthase, muscle",Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,26377,1099,1.09 [1.03-1.15],0.0048622372407054
GYS1,"Glycogen [starch] synthase, muscle",Chapter XI Diseases of the digestive system,Ulcerative colitis,25445,167,1.22 [1.05-1.41],0.0085368297106307
GYS1,"Glycogen [starch] synthase, muscle",Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,27047,168,0.79 [0.68-0.92],0.0028658793129783
GYS1,"Glycogen [starch] synthase, muscle",Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,27193,314,0.86 [0.77-0.96],0.0082053435700625
GYS1,"Glycogen [starch] synthase, muscle",Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,27119,240,0.82 [0.73-0.94],0.0027120406474091
GYS1,"Glycogen [starch] synthase, muscle",Chapter XIV Diseases of the genitourinary system,Irregular menses,26811,128,0.79 [0.66-0.94],0.0074100598025453
