Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,23518,107,0.43 [0.24-0.78],0.0053083549187347
LRP2,Low-density lipoprotein receptor-related protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23302,141,0.43 [0.25-0.71],0.0012129274466122
LRP2,Low-density lipoprotein receptor-related protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23297,136,0.44 [0.26-0.74],0.0020166085187017
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",16614,146,1.71 [1.30-2.25],0.0001135998109732
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23047,277,1.45 [1.16-1.81],0.000905472478087
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23040,270,1.46 [1.17-1.82],0.0007213609063812
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,23482,233,1.42 [1.10-1.84],0.0069817834510798
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter VI Diseases of the nervous system,Lesion of plantar nerve,21745,110,1.73 [1.27-2.35],0.0004963040626262
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter X Diseases of the respiratory system,Pleural plaque,21938,43,1.81 [1.18-2.78],0.0068316195316452
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter XI Diseases of the digestive system,Ulcer of oesophagus,17835,208,0.58 [0.38-0.87],0.0090223774501967
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,20191,4305,1.11 [1.03-1.20],0.0062834199538039
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,20167,98,1.76 [1.28-2.43],0.0005196326677536
LRP2,Low-density lipoprotein receptor-related protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Scoliosis,20308,239,1.47 [1.14-1.90],0.0033859099496976
