Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
COL4A4,Collagen alpha-4(IV) chain,Chapter I Certain infectious and parasitic diseases,Candidiasis,23621,413,1.32 [1.09-1.59],0.0046966689862514
COL4A4,Collagen alpha-4(IV) chain,Chapter I Certain infectious and parasitic diseases,Mycoses,23674,466,1.36 [1.13-1.63],0.0009028046984803
COL4A4,Collagen alpha-4(IV) chain,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",19264,36,0.60 [0.42-0.87],0.0068928421041143
COL4A4,Collagen alpha-4(IV) chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,1479,38,0.53 [0.33-0.86],0.0096347444743509
COL4A4,Collagen alpha-4(IV) chain,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,14406,251,0.73 [0.61-0.88],0.000938454115789
COL4A4,Collagen alpha-4(IV) chain,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,23609,141,0.70 [0.55-0.88],0.0027492161437172
COL4A4,Collagen alpha-4(IV) chain,Chapter XI Diseases of the digestive system,Fissure and fistula of anal and rectal regions,17022,103,0.64 [0.49-0.84],0.0011770847501614
COL4A4,Collagen alpha-4(IV) chain,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified local infections of skin and subcutaneous tissue,22842,133,0.71 [0.55-0.91],0.0070444098242466
COL4A4,Collagen alpha-4(IV) chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,20218,89,0.66 [0.50-0.87],0.0031150572785861
COL4A4,Collagen alpha-4(IV) chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],20183,54,0.62 [0.45-0.86],0.0041970113201681
COL4A4,Collagen alpha-4(IV) chain,Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,23415,21,0.56 [0.36-0.86],0.0076558417237805
COL4A4,Collagen alpha-4(IV) chain,Chapter XIV Diseases of the genitourinary system,Ovarian cyst,17916,258,1.73 [1.35-2.21],1.479639296144216e-05
