Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27335,908,1.56 [1.18-2.07],0.0018977950617922
IL13RA1,Interleukin-13 receptor subunit alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26959,1493,2.60 [2.09-3.24],7.426178659137279e-18
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,24683,7285,1.16 [1.05-1.29],0.0031805047065861
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter IX Diseases of the circulatory system,Hypertension,25299,6153,1.24 [1.11-1.38],0.0001344802865231
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",25311,6165,1.24 [1.11-1.38],0.0001361264623953
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19243,97,5.58 [2.42-12.83],5.2729890718589824e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter V Mental and behavioural disorders,Smoking dependency,27042,1196,1.45 [1.14-1.83],0.0021854678375276
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",23890,1381,1.38 [1.10-1.73],0.0047306625395475
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter VI Diseases of the nervous system,Inflammatory diseases of the central nervous system,27431,75,4.27 [1.65-11.05],0.0027875083528282
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter VI Diseases of the nervous system,Parkinson's disease,27426,303,0.38 [0.24-0.62],8.647708743852079e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",21419,2042,1.28 [1.06-1.55],0.0093233841193392
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter X Diseases of the respiratory system,Early onset COPD,26532,318,2.34 [1.48-3.71],0.0002741875227753
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Constipation,27108,1730,0.73 [0.60-0.90],0.0026414158785292
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,25532,95,3.74 [1.60-8.74],0.00229311680188
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Diseases of liver,27348,808,1.88 [1.40-2.53],2.817023941847168e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",26585,1594,1.35 [1.09-1.68],0.0051905034901332
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,21482,8471,1.15 [1.05-1.26],0.003317532417663
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,27435,357,3.27 [2.11-5.06],1.0544865242507058e-07
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Other diseases of liver,27223,683,1.87 [1.36-2.58],0.0001349328268152
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,21324,1788,0.75 [0.61-0.92],0.005053001004685
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Palatinal maxillary canine,27339,72,3.70 [1.40-9.78],0.008330409951384
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XI Diseases of the digestive system,Ventral hernia,23613,255,2.12 [1.25-3.58],0.005276357471128
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,26371,1262,1.66 [1.30-2.11],3.688506119096448e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26598,1489,1.59 [1.28-1.99],3.917844536241856e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,27275,79,5.90 [2.35-14.76],0.0001515859591293
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Dialysis,25161,52,9.80 [3.19-30.09],6.733623999903564e-05
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Irregular menses,26986,130,0.43 [0.24-0.78],0.0049170120351143
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,27256,2483,1.51 [1.27-1.80],2.242207401140322e-06
IL13RA1,Interleukin-13 receptor subunit alpha-1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,25215,106,4.66 [2.10-10.36],0.0001582889366884
