Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PODXL,Podocalyxin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",23550,1545,0.67 [0.50-0.90],0.0072409748980778
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,Angina pectoris,26119,886,0.55 [0.37-0.81],0.0023437690845687
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26739,1517,0.58 [0.44-0.78],0.0003349236173584
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,Hypertension,25489,6194,0.81 [0.70-0.94],0.0062676168480293
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",25501,6206,0.81 [0.70-0.94],0.0057144093990119
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,"Hypertension, portal",27552,43,18.83 [5.80-61.10],1.015518937568519e-06
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26939,1706,0.64 [0.48-0.84],0.0016501198287203
PODXL,Podocalyxin,Chapter IX Diseases of the circulatory system,Oesophageal varices,25923,37,30.29 [9.39-97.66],1.1264925047460432e-08
PODXL,Podocalyxin,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",27583,74,14.41 [5.27-39.43],2.048305193104614e-07
PODXL,Podocalyxin,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,26843,94,9.04 [3.30-24.75],1.817445810263088e-05
PODXL,Podocalyxin,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,21478,1791,0.70 [0.53-0.91],0.0090643663853466
PODXL,Podocalyxin,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,27504,242,2.60 [1.27-5.34],0.0092620332179386
PODXL,Podocalyxin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],26760,161,3.77 [1.55-9.21],0.0035364302426377
PODXL,Podocalyxin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26810,1504,1.72 [1.28-2.32],0.0003359272407158
