Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGHMBP2,DNA-binding protein SMUBP-2,Chapter I Certain infectious and parasitic diseases,Candidiasis,23348,407,1.23 [1.06-1.44],0.0064571178936122
IGHMBP2,DNA-binding protein SMUBP-2,Chapter I Certain infectious and parasitic diseases,Mycoses,23399,458,1.22 [1.06-1.41],0.006953186492782
IGHMBP2,DNA-binding protein SMUBP-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23115,43,1.64 [1.13-2.37],0.0092043578480485
IGHMBP2,DNA-binding protein SMUBP-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,18940,244,1.33 [1.10-1.60],0.0033873284060871
IGHMBP2,DNA-binding protein SMUBP-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,19165,469,1.23 [1.07-1.42],0.004210657834348
IGHMBP2,DNA-binding protein SMUBP-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,22491,80,1.46 [1.10-1.95],0.0093797626760573
IGHMBP2,DNA-binding protein SMUBP-2,Chapter X Diseases of the respiratory system,Bronchiectasis,20256,345,1.27 [1.08-1.48],0.0036761669653672
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XI Diseases of the digestive system,Coeliac disease,22144,128,1.59 [1.29-1.97],1.7984461059721776e-05
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,17577,1084,1.15 [1.04-1.27],0.0050897858292729
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22170,154,1.48 [1.20-1.83],0.0002000461520867
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,22447,704,1.18 [1.05-1.33],0.0049130575494334
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,18475,933,1.15 [1.03-1.27],0.009195602247919
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],22655,145,1.39 [1.11-1.74],0.0047945907772289
IGHMBP2,DNA-binding protein SMUBP-2,Chapter XIV Diseases of the genitourinary system,Dialysis,21646,45,1.73 [1.20-2.49],0.0032368433100935
