Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FABP9,Fatty acid-binding protein 9,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",22694,179,1.37 [1.09-1.71],0.0065472976388056
FABP9,Fatty acid-binding protein 9,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",22611,96,1.52 [1.14-2.04],0.0048877303974759
FABP9,Fatty acid-binding protein 9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,25698,105,1.58 [1.19-2.11],0.0015287315525978
FABP9,Fatty acid-binding protein 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25892,144,0.58 [0.44-0.76],7.005313988253835e-05
FABP9,Fatty acid-binding protein 9,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27248,1500,0.89 [0.82-0.96],0.0033694654592837
FABP9,Fatty acid-binding protein 9,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19486,103,2.10 [1.63-2.69],5.952101854685342e-09
FABP9,Fatty acid-binding protein 9,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",22843,96,0.63 [0.46-0.88],0.0069557838241286
FABP9,Fatty acid-binding protein 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,27596,175,0.67 [0.53-0.86],0.0013106567356431
FABP9,Fatty acid-binding protein 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,27562,1074,0.87 [0.79-0.96],0.0048696433276038
FABP9,Fatty acid-binding protein 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Iridocyclitis,27385,105,0.64 [0.47-0.87],0.0050604389795356
FABP9,Fatty acid-binding protein 9,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of iris and ciliary body,27345,65,0.55 [0.37-0.82],0.0035516212377416
FABP9,Fatty acid-binding protein 9,Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,27135,337,1.27 [1.08-1.50],0.0040188519718758
FABP9,Fatty acid-binding protein 9,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,25526,91,0.50 [0.36-0.71],8.198333316146343e-05
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,25190,6473,0.94 [0.90-0.98],0.0014358844450847
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,23773,5056,0.92 [0.88-0.96],0.0001159721802439
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,23310,8218,0.93 [0.90-0.96],2.8708766031435184e-05
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,24241,700,0.74 [0.65-0.83],8.875016238989635e-07
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,26715,3082,0.91 [0.86-0.96],0.0010215855111218
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,20624,1907,0.88 [0.81-0.94],0.0003715338951882
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Impingement syndrome of shoulder,23876,335,0.77 [0.65-0.92],0.0034292664972017
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,21798,3081,0.90 [0.85-0.95],0.0003628142730156
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,20742,2025,0.89 [0.83-0.95],0.0009829096292001
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,23767,226,0.75 [0.60-0.93],0.0076596850977148
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,21404,2687,0.92 [0.86-0.97],0.0045831342049552
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,24192,651,0.83 [0.74-0.94],0.0042702995472241
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],26831,161,0.68 [0.53-0.88],0.0028493603500625
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,26401,2860,0.89 [0.84-0.94],6.575300781034037e-05
FABP9,Fatty acid-binding protein 9,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,26893,223,0.74 [0.59-0.91],0.0048839771780744
