Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SCIN,Adseverin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,18224,161,1.32 [1.12-1.55],0.0010917442565243
SCIN,Adseverin,Chapter IX Diseases of the circulatory system,Transient ischemic attack,18530,96,1.33 [1.08-1.65],0.0072607225363078
SCIN,Adseverin,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",18000,86,0.62 [0.44-0.88],0.0063987861053963
SCIN,Adseverin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10249,63,1.39 [1.10-1.76],0.0058767602605699
SCIN,Adseverin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,14434,1809,0.90 [0.84-0.96],0.0025925258073129
SCIN,Adseverin,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,18865,466,0.81 [0.70-0.93],0.0023550343137667
SCIN,Adseverin,Chapter X Diseases of the respiratory system,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",18692,293,0.77 [0.64-0.92],0.0034080038706446
SCIN,Adseverin,Chapter XI Diseases of the digestive system,Ventral hernia,14854,89,1.35 [1.09-1.68],0.0058534594669009
SCIN,Adseverin,Chapter XI Diseases of the digestive system,Diseases of the digestive system,18234,275,1.22 [1.06-1.40],0.0052499885131489
SCIN,Adseverin,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18016,57,1.60 [1.27-2.03],7.061290799181086e-05
SCIN,Adseverin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,11906,79,1.35 [1.08-1.69],0.0093113852559115
SCIN,Adseverin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",18866,76,1.37 [1.09-1.71],0.0069610955258652
SCIN,Adseverin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,16276,50,1.46 [1.13-1.88],0.0033536679740015
