Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19604,771,1.34 [1.10-1.63],0.003497989762667
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20981,357,1.57 [1.19-2.07],0.0015414486051153
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20981,357,1.57 [1.19-2.07],0.0015414486051153
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22457,58,0.19 [0.09-0.40],1.1728161574570492e-05
GP1BA,Platelet glycoprotein Ib alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20906,771,0.76 [0.62-0.93],0.00815385484346
GP1BA,Platelet glycoprotein Ib alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20879,744,0.74 [0.60-0.91],0.0043266342125174
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,11958,111,2.46 [1.55-3.92],0.0001458315099306
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20203,1822,0.74 [0.65-0.85],1.4229516818813088e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Angina pectoris,19467,1086,0.73 [0.61-0.87],0.000311240368026
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19832,1476,0.75 [0.65-0.87],0.0001882667710669
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Pulmonary embolism,21949,135,1.88 [1.22-2.91],0.0043599187004523
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Venous thromboembolism,22160,278,1.88 [1.39-2.55],4.698745608401071e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9525,684,0.70 [0.56-0.88],0.0023148228193422
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",21801,199,1.84 [1.28-2.64],0.0010407344861258
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",21837,179,1.78 [1.21-2.62],0.0031596387070774
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",21946,159,1.88 [1.25-2.82],0.0022589057590194
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),21368,166,1.85 [1.25-2.74],0.0022205795428863
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,DVT of lower extremities,21345,143,1.94 [1.28-2.96],0.0019824127028179
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",22804,138,1.81 [1.17-2.78],0.0071845615877197
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",21581,719,1.30 [1.07-1.59],0.0099455546958293
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,20918,56,2.41 [1.25-4.64],0.0083313463366246
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,14098,179,1.81 [1.24-2.65],0.0021730817094564
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",22567,173,1.74 [1.18-2.55],0.0048789214875399
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,22572,157,1.82 [1.22-2.72],0.0034596694935663
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22321,66,2.23 [1.23-4.05],0.0085161389778211
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19345,299,2.02 [1.50-2.72],4.140970934302855e-06
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,19413,91,2.89 [1.74-4.79],3.8173844579229045e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,19403,81,2.41 [1.39-4.17],0.0016437777041078
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,22469,91,2.45 [1.48-4.05],0.0004662869226875
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Inflammatory disease of cervix uteri,11782,51,0.34 [0.15-0.77],0.009709036615557
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,11021,1809,0.82 [0.71-0.95],0.0065913407618297
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",9406,194,0.52 [0.35-0.79],0.002238880982445
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Menorrhagia,9301,89,0.45 [0.24-0.82],0.0088358159468892
