Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12386,3823,0.87 [0.80-0.95],0.0011272247268411
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17639,1505,0.85 [0.76-0.95],0.0051316805532654
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Secondary right heart disease,19106,111,0.57 [0.38-0.85],0.0064516730141579
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,19107,112,0.57 [0.38-0.85],0.0061295344521011
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10628,107,0.58 [0.38-0.87],0.0082562771093941
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7981,116,0.54 [0.36-0.81],0.0027714002508295
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8449,584,0.68 [0.57-0.82],3.611796126005548e-05
GGCT,Gamma-glutamylcyclotransferase,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14953,111,0.42 [0.28-0.64],4.52316648621842e-05
GGCT,Gamma-glutamylcyclotransferase,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),14821,831,0.81 [0.70-0.94],0.0056378466285495
GGCT,Gamma-glutamylcyclotransferase,Chapter XI Diseases of the digestive system,Diseases of liver,19323,103,0.46 [0.30-0.70],0.0003388777924212
GGCT,Gamma-glutamylcyclotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,12362,149,1.61 [1.18-2.19],0.0025852536469084
GGCT,Gamma-glutamylcyclotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",19656,143,1.60 [1.18-2.18],0.0028633787298287
GGCT,Gamma-glutamylcyclotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19660,131,1.72 [1.25-2.35],0.0007966539677613
GGCT,Gamma-glutamylcyclotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13604,1391,1.19 [1.06-1.34],0.0028453460712464
GGCT,Gamma-glutamylcyclotransferase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15800,1391,1.18 [1.05-1.33],0.0041433163094354
GGCT,Gamma-glutamylcyclotransferase,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8199,128,0.55 [0.38-0.79],0.001526706362578
GGCT,Gamma-glutamylcyclotransferase,Chapter XIV Diseases of the genitourinary system,Other abnormal uterine and vaginal bleeding,8170,99,0.57 [0.38-0.87],0.0096702099195537
