Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
WASL,Neural Wiskott-Aldrich syndrome protein,Chapter I Certain infectious and parasitic diseases,Mycoses,19068,49,0.41 [0.22-0.74],0.0033116878408229
WASL,Neural Wiskott-Aldrich syndrome protein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,14482,1825,0.87 [0.80-0.95],0.001879953086505
