Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21633,195,0.70 [0.54-0.90],0.0048073591639051
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter IX Diseases of the circulatory system,Varicose veins,21838,516,0.80 [0.68-0.93],0.0033916395085917
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,20118,1141,1.15 [1.03-1.27],0.0091329946357784
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter X Diseases of the respiratory system,Early onset COPD,21559,243,1.42 [1.14-1.76],0.0015450534995661
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",21612,296,1.31 [1.07-1.59],0.0081001530145203
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",21612,296,1.31 [1.07-1.59],0.0081001530145203
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter XI Diseases of the digestive system,Diseases of liver,22318,124,0.59 [0.43-0.81],0.0009185697182518
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21441,73,1.70 [1.17-2.48],0.0058288630459667
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,19507,1612,0.88 [0.81-0.97],0.0068185357787767
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,16922,4104,0.92 [0.87-0.98],0.0089867282961434
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Chapter XIV Diseases of the genitourinary system,Uterine polyps,9445,149,0.65 [0.49-0.86],0.0022892830509537
