Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13037,1068,1.20 [1.08-1.33],0.0004370086817711
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16182,64,0.51 [0.33-0.79],0.0024232254255751
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19240,751,1.20 [1.07-1.35],0.0015002402210589
UXS1,UDP-glucuronic acid decarboxylase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20506,760,1.33 [1.19-1.49],8.173712727673273e-07
UXS1,UDP-glucuronic acid decarboxylase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20481,735,1.34 [1.20-1.51],4.244193682809753e-07
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Neurological diseases,18388,1458,1.26 [1.16-1.37],3.063391620514872e-08
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,21341,458,1.31 [1.14-1.50],0.0001434829422496
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Epilepsy,21010,127,1.85 [1.55-2.21],6.739805302561571e-12
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",21470,703,1.22 [1.09-1.37],0.0008337268348243
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",20868,101,1.48 [1.15-1.90],0.0024431797256523
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,21505,116,1.52 [1.22-1.90],0.0001847490124286
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,21506,117,1.51 [1.21-1.89],0.0002279094862918
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",11743,112,1.48 [1.18-1.86],0.0006164898585229
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,DVT of lower extremities,20939,143,1.43 [1.15-1.79],0.0015944991313395
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",22362,137,1.42 [1.13-1.79],0.0029297282700691
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter X Diseases of the respiratory system,Pleural effusion,19891,142,1.41 [1.12-1.77],0.0037661422399997
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,20036,287,1.29 [1.08-1.53],0.0048646942012437
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,14620,6307,1.08 [1.02-1.14],0.0085710315832761
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,21969,89,1.49 [1.13-1.96],0.0045347600008276
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Hernia,19096,2014,1.11 [1.03-1.20],0.006035537218594
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Inguinal hernia,17853,771,1.26 [1.13-1.41],4.0207598643007815e-05
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Umbilical hernia,17211,129,1.41 [1.11-1.79],0.0046377433240562
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,19004,359,1.27 [1.09-1.48],0.0023559433391696
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,19571,926,1.15 [1.04-1.28],0.0086496219665413
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,18877,232,1.29 [1.07-1.56],0.0070434158614409
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,18857,212,1.31 [1.09-1.59],0.0050056030473888
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Lumbar disc prolapse,18729,84,1.49 [1.14-1.94],0.0034717815163747
