Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12081,3731,0.90 [0.86-0.95],6.767555470249541e-05
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17185,1459,0.91 [0.85-0.97],0.0065526590100611
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,16878,1174,0.89 [0.83-0.96],0.0036280967989528
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,18641,108,0.66 [0.51-0.84],0.0008208066679546
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,18642,109,0.66 [0.52-0.84],0.0008434196534009
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10358,104,0.67 [0.52-0.86],0.0017978289486385
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Conduction disorders,14625,136,0.73 [0.59-0.91],0.0044330632900229
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7788,114,0.64 [0.51-0.82],0.0003131638235839
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8242,568,0.72 [0.64-0.80],7.329336871957299e-09
GTPBP2,GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14597,108,0.52 [0.41-0.68],6.255070541634317e-07
GTPBP2,GTP-binding protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",18985,78,0.66 [0.49-0.88],0.00454353879009
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Disorders of breast,10210,200,0.73 [0.61-0.88],0.0007351756839746
GTPBP2,GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8014,127,0.69 [0.55-0.86],0.0010633544368771
