Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
JPT2,Jupiter microtubule associated homolog 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19529,49,0.65 [0.48-0.89],0.0071434106471446
JPT2,Jupiter microtubule associated homolog 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,19476,83,0.72 [0.56-0.92],0.0082301048078946
JPT2,Jupiter microtubule associated homolog 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12339,3817,0.94 [0.89-0.98],0.0054955368631026
JPT2,Jupiter microtubule associated homolog 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17577,1507,0.92 [0.87-0.98],0.008384471132216
JPT2,Jupiter microtubule associated homolog 2,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7939,115,0.69 [0.56-0.85],0.0005228212762902
JPT2,Jupiter microtubule associated homolog 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8407,583,0.80 [0.72-0.88],9.47214650924368e-06
JPT2,Jupiter microtubule associated homolog 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14899,108,0.60 [0.49-0.75],3.422086516511077e-06
JPT2,Jupiter microtubule associated homolog 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,17338,974,1.10 [1.03-1.19],0.0087512499584371
JPT2,Jupiter microtubule associated homolog 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13559,1397,1.10 [1.03-1.17],0.0054067058953395
JPT2,Jupiter microtubule associated homolog 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15758,1397,1.09 [1.02-1.16],0.0075173099205977
JPT2,Jupiter microtubule associated homolog 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,19368,61,1.49 [1.11-1.99],0.0075371236732159
JPT2,Jupiter microtubule associated homolog 2,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8189,128,0.72 [0.59-0.88],0.0012052224942489
