Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GMPR2,GMP reductase 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,18740,110,0.67 [0.51-0.89],0.0053957031106095
GMPR2,GMP reductase 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,18741,111,0.68 [0.51-0.90],0.0061741134847372
GMPR2,GMP reductase 2,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7831,112,0.63 [0.48-0.82],0.0006650068883858
GMPR2,GMP reductase 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8296,577,0.75 [0.66-0.85],8.373623605936701e-06
GMPR2,GMP reductase 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14659,107,0.51 [0.39-0.67],1.1554969519670322e-06
GMPR2,GMP reductase 2,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",15880,2151,0.91 [0.85-0.98],0.008586359153756
GMPR2,GMP reductase 2,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),14538,809,0.85 [0.77-0.95],0.0028575771843158
GMPR2,GMP reductase 2,Chapter XI Diseases of the digestive system,Diseases of liver,18966,105,0.62 [0.47-0.82],0.0008286886086725
GMPR2,GMP reductase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,14294,2322,1.10 [1.03-1.17],0.0066438441330169
GMPR2,GMP reductase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19287,133,1.42 [1.12-1.81],0.0040795587093355
GMPR2,GMP reductase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13329,1357,1.14 [1.04-1.24],0.0032018069229455
GMPR2,GMP reductase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15494,1357,1.12 [1.03-1.22],0.0057167914503755
GMPR2,GMP reductase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,12567,595,1.18 [1.04-1.34],0.0092332437186667
GMPR2,GMP reductase 2,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8072,121,0.71 [0.55-0.92],0.0096283904803606
