Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22429,60,0.49 [0.31-0.76],0.0017658078690969
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,14209,4571,0.91 [0.85-0.96],0.0013892351210064
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20174,1822,0.86 [0.79-0.93],0.0001737257560839
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Angina pectoris,19441,1089,0.84 [0.76-0.93],0.0010673544856705
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19801,1474,0.86 [0.79-0.94],0.0011202658531075
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,8977,141,0.68 [0.51-0.91],0.0081715391807762
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9525,689,0.73 [0.63-0.83],2.761942509303949e-06
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,16967,122,0.51 [0.38-0.70],3.126877370787627e-05
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),16924,982,0.82 [0.74-0.92],0.0003462457806932
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Disorders of breast,11914,230,0.73 [0.59-0.91],0.0044593964599031
DRG2,Developmentally-regulated GTP-binding protein 2,Chapter XIV Diseases of the genitourinary system,Uterine polyps,9373,151,0.66 [0.51-0.87],0.0030654286256962
