Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,20503,176,0.60 [0.41-0.88],0.0085973271803558
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",20502,175,0.60 [0.41-0.87],0.0082033594063489
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,15877,1292,0.83 [0.72-0.95],0.0086176563354768
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter IX Diseases of the circulatory system,Venous thromboembolism,21429,266,0.66 [0.49-0.88],0.0048075095700121
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XI Diseases of the digestive system,Hernia,18818,2004,0.75 [0.67-0.83],3.948255634919674e-07
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XI Diseases of the digestive system,Inguinal hernia,17591,777,0.68 [0.57-0.82],2.4296630450309148e-05
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,17894,1080,0.78 [0.67-0.91],0.0012434122973309
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15088,1581,0.84 [0.74-0.96],0.0097017337745843
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",17518,1581,0.84 [0.74-0.95],0.007326116576883
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,13935,428,0.66 [0.52-0.83],0.0005037559278964
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,13895,388,0.64 [0.50-0.82],0.0004507813334553
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),8950,52,0.33 [0.17-0.64],0.0010052777580416
ISLR2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,8970,72,0.42 [0.24-0.75],0.0030753592081019
