Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RPA2,Replication protein A 32 kDa subunit,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18120,534,1.51 [1.20-1.88],0.0003442319620976
RPA2,Replication protein A 32 kDa subunit,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,12961,46,2.69 [1.72-4.19],1.3475267520467164e-05
RPA2,Replication protein A 32 kDa subunit,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",15684,29,2.67 [1.71-4.18],1.6144105514281902e-05
RPA2,Replication protein A 32 kDa subunit,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",18552,582,1.37 [1.09-1.72],0.0067474393010986
RPA2,Replication protein A 32 kDa subunit,Chapter XI Diseases of the digestive system,Oesophagitis,13948,345,1.50 [1.11-2.02],0.0076952524775594
RPA2,Replication protein A 32 kDa subunit,Chapter XI Diseases of the digestive system,Cholecystitis,17806,99,1.93 [1.29-2.88],0.0013277660452921
RPA2,Replication protein A 32 kDa subunit,Chapter XI Diseases of the digestive system,Acute pancreatitis,17767,60,2.10 [1.35-3.27],0.0009643279987282
RPA2,Replication protein A 32 kDa subunit,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),19397,60,2.11 [1.35-3.30],0.0009979497557777
RPA2,Replication protein A 32 kDa subunit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,14158,2304,1.22 [1.06-1.40],0.0042345959476603
RPA2,Replication protein A 32 kDa subunit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,12320,466,1.45 [1.13-1.87],0.0038718133951322
RPA2,Replication protein A 32 kDa subunit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other hammer toe(s) (acquired),11930,76,2.23 [1.49-3.33],0.0001006995438881
RPA2,Replication protein A 32 kDa subunit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,16977,790,1.35 [1.10-1.65],0.0043353994315807
