Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CCL24,C-C motif chemokine 24,Chapter VI Diseases of the nervous system,Epilepsy,21545,137,0.74 [0.61-0.89],0.0017864830772892
CCL24,C-C motif chemokine 24,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,21730,440,0.84 [0.76-0.93],0.0010307566669294
CCL24,C-C motif chemokine 24,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,22826,79,1.38 [1.09-1.74],0.0070796510068416
CCL24,C-C motif chemokine 24,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20322,1833,0.92 [0.88-0.97],0.0036131189341718
CCL24,C-C motif chemokine 24,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22177,694,0.82 [0.75-0.89],2.8891599040093373e-06
CCL24,C-C motif chemokine 24,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",18922,433,0.79 [0.71-0.88],1.3019220952663272e-05
CCL24,C-C motif chemokine 24,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,20111,1140,1.10 [1.03-1.17],0.0050731645608397
CCL24,C-C motif chemokine 24,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21530,866,1.10 [1.03-1.19],0.0085457729616769
CCL24,C-C motif chemokine 24,Chapter X Diseases of the respiratory system,Asthma,15103,866,1.12 [1.04-1.21],0.0029843988735645
CCL24,C-C motif chemokine 24,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",14708,866,1.12 [1.04-1.21],0.0022055884724443
CCL24,C-C motif chemokine 24,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",15094,857,1.11 [1.03-1.19],0.0077523052927674
CCL24,C-C motif chemokine 24,Chapter XI Diseases of the digestive system,Diseases of liver,22306,124,1.33 [1.10-1.60],0.0026564070171761
CCL24,C-C motif chemokine 24,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,14725,731,0.89 [0.82-0.97],0.0079400979972187
